=== fitting N.America (TAG=namerica) ===
[I 2026-06-10 21:09:27,401] A new study created in memory with name: no-name-78e595fa-325d-437d-ab41-782acfb164c6
[I 2026-06-10 21:09:28,678] Trial 0 finished with values: [-0.5001482156968725, 0.007692086317000357] and parameters: {'k1': 0.028401063201780267, 'D_low': 16.00237013173313, 'k2': 0.00033271381912662167, 'D_high': 2427.054417940131, 'fire_exp': 1.5191397119156032, 'P_half': 157.80309954142965, 'pre_dampen_half': 8.259599205585761, 'gpp_af': 0.03522602097143089, 'gpp_b': 0.00012118589392553798, 'gpp_d': 12.338826503601998, 'ign_k': 3.965503094323014, 'ign_c': 22.126836566118193, 'trop_agb_crit': 5.526463318565575, 'trop_k_veg': 2.724170387400844, 'fire_amp': 5.44779717154213}.
[I 2026-06-10 21:10:10,519] Trial 27 finished with values: [10.831070868430979, 10.831070868430979] and parameters: {'k1': 0.09162638829638212, 'D_low': 44.71679901231308, 'k2': 0.000307660926226903, 'D_high': 12754.159474033713, 'fire_exp': 2.191813210849194, 'P_half': 5284.809078673603, 'pre_dampen_half': 195.9132274597864, 'gpp_af': 0.13962723467364813, 'gpp_b': 0.32005631950316354, 'gpp_d': 59.253549386197555, 'ign_k': 0.002585207905676133, 'ign_c': 407.57883791361735, 'trop_agb_crit': 5.575951894884665, 'trop_k_veg': 4.94451790729735, 'fire_amp': 1.774381485395348}.
[I 2026-06-10 21:10:12,247] Trial 28 finished with values: [27.882874683038544, 27.882874683038544] and parameters: {'k1': 0.03820259936390116, 'D_low': 36.04182012888637, 'k2': 1.1049703024154134e-05, 'D_high': 41833.85682146036, 'fire_exp': 1.233919071594971, 'P_half': 18.93453091519153, 'pre_dampen_half': 562.7426550259207, 'gpp_af': 56.62858823465573, 'gpp_b': 0.027582100003239053, 'gpp_d': 14.427333163005196, 'ign_k': 0.06219881174029358, 'ign_c': 1.488823059798356, 'trop_agb_crit': 3.058280993112277, 'trop_k_veg': 3.226732148133099, 'fire_amp': 3.8500040010232275}.
[I 2026-06-10 21:10:14,405] Trial 29 finished with values: [10.786805820899165, 10.786805820899165] and parameters: {'k1': 0.014666151770108535, 'D_low': 1440.3650379563878, 'k2': 2.316457903103837e-05, 'D_high': 949.9072859745386, 'fire_exp': 1.14171776851287, 'P_half': 157.80309954142965, 'pre_dampen_half': 1.6130673726933187, 'gpp_af': 27.448645214004376, 'gpp_b': 0.0012749409641020352, 'gpp_d': 0.03848886303127135, 'ign_k': 0.0037322156377670697, 'ign_c': 111.18405953132105, 'trop_agb_crit': 8.188098178380693, 'trop_k_veg': 0.6618107836658104, 'fire_amp': 1.1626468420952578}.
[I 2026-06-10 21:10:15,913] Trial 30 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.006366144994552208, 'D_low': 1.9545735860656965, 'k2': 0.019383858782150494, 'D_high': 6682.9607218310075, 'fire_exp': 1.2060040899560858, 'P_half': 2.1844940007064118, 'pre_dampen_half': 857.4284557962634, 'gpp_af': 0.07436249946022384, 'gpp_b': 0.001674375583895437, 'gpp_d': 115.87715829876232, 'ign_k': 6.151688122361409, 'ign_c': 879.0311296857806, 'trop_agb_crit': 12.9667438075127, 'trop_k_veg': 1.4191610723668142, 'fire_amp': 1.161384931950548}.
[I 2026-06-10 21:10:17,161] Trial 31 finished with values: [10.702314617286262, 10.702314617286262] and parameters: {'k1': 0.012840669372724958, 'D_low': 171.2446447678494, 'k2': 0.0004976087827261435, 'D_high': 42210.21267871043, 'fire_exp': 1.2918065501148304, 'P_half': 93.43302657318476, 'pre_dampen_half': 0.011396414164620812, 'gpp_af': 0.2204465010099918, 'gpp_b': 2.176805640408474e-05, 'gpp_d': 0.03927259340973166, 'ign_k': 0.0029519227433917453, 'ign_c': 39.52220881906114, 'trop_agb_crit': 12.647327018493208, 'trop_k_veg': 2.520089655463604, 'fire_amp': 5.606809127618709}.
[I 2026-06-10 21:10:18,426] Trial 32 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.0003158510449922799, 'D_low': 13.894673469237208, 'k2': 0.029812370697208823, 'D_high': 78.41214856323661, 'fire_exp': 9.188032853819758, 'P_half': 1.1184534120760474, 'pre_dampen_half': 706.9588467653589, 'gpp_af': 0.0016436129702486315, 'gpp_b': 2.2225865515619923, 'gpp_d': 4.350163152436989, 'ign_k': 9.37258061358119, 'ign_c': 0.19732688444088908, 'trop_agb_crit': 6.578243352094135, 'trop_k_veg': 7.347279422728114, 'fire_amp': 2.55299075143036}.
[I 2026-06-10 21:10:19,627] Trial 33 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.0032930213963426706, 'D_low': 606.7290033535005, 'k2': 0.0006579066240690734, 'D_high': 3237.668055684036, 'fire_exp': 3.8398504643167155, 'P_half': 4023.759749324184, 'pre_dampen_half': 0.016874538403502292, 'gpp_af': 0.02539896080949815, 'gpp_b': 5.040445281577146, 'gpp_d': 282.69551568161273, 'ign_k': 0.06647020392311619, 'ign_c': 30.236421525614126, 'trop_agb_crit': 2.5687724869754125, 'trop_k_veg': 0.8423458720358215, 'fire_amp': 2.2952367745218125}.
[I 2026-06-10 21:10:20,895] Trial 34 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.00025906510073644534, 'D_low': 216.0849138979574, 'k2': 2.0461550877877853e-05, 'D_high': 78991.29442978687, 'fire_exp': 9.687478339838174, 'P_half': 620.3643835492843, 'pre_dampen_half': 4.79161407246161, 'gpp_af': 0.035288896780107666, 'gpp_b': 0.7634315752440779, 'gpp_d': 26.52502871774026, 'ign_k': 0.004471649524144921, 'ign_c': 440.25950197596967, 'trop_agb_crit': 16.405415880828006, 'trop_k_veg': 6.960542017679827, 'fire_amp': 3.6704519482929303}.
[I 2026-06-10 21:10:22,165] Trial 35 finished with values: [10.830991061281097, 10.830991061281097] and parameters: {'k1': 0.0028422402394344265, 'D_low': 47.09471197589547, 'k2': 0.053816312113049804, 'D_high': 29124.30416261908, 'fire_exp': 1.1097334326431894, 'P_half': 1.2748758606816126, 'pre_dampen_half': 0.7626351785803364, 'gpp_af': 11.291890392489357, 'gpp_b': 8.38796821093948, 'gpp_d': 0.05650468465378641, 'ign_k': 0.2379703566060643, 'ign_c': 3.3385926007093936, 'trop_agb_crit': 27.082027345327276, 'trop_k_veg': 5.163952365038207, 'fire_amp': 4.491035932123984}.
[I 2026-06-10 21:10:23,416] Trial 36 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.0007495017292334742, 'D_low': 45.63289369649655, 'k2': 0.00012405900331046135, 'D_high': 16.807456139662953, 'fire_exp': 7.323562230731984, 'P_half': 1784.8595056753172, 'pre_dampen_half': 996.7548704385249, 'gpp_af': 96.20201870331293, 'gpp_b': 0.02150751495803584, 'gpp_d': 69.97406045784113, 'ign_k': 6.0126084038369445, 'ign_c': 250.37419312288375, 'trop_agb_crit': 2.319333166217087, 'trop_k_veg': 1.7437298446064287, 'fire_amp': 1.2603917749547313}.
[I 2026-06-10 21:10:24,606] Trial 37 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.06549439112520007, 'D_low': 265.8878778692342, 'k2': 8.214312521999585e-05, 'D_high': 4861.863231847276, 'fire_exp': 4.150765902513497, 'P_half': 27.08013793478254, 'pre_dampen_half': 0.036964765973876636, 'gpp_af': 2.2796384735235136, 'gpp_b': 0.013238726356442897, 'gpp_d': 72.70963402444558, 'ign_k': 0.1204076289597327, 'ign_c': 256.2866600016351, 'trop_agb_crit': 6.534815375036722, 'trop_k_veg': 2.368135918039083, 'fire_amp': 4.810266046910081}.
[I 2026-06-10 21:10:25,839] Trial 38 finished with values: [10.83326217253157, 10.83326217253157] and parameters: {'k1': 0.0004110848435021229, 'D_low': 3.4360613844702605, 'k2': 1.303559038508507e-05, 'D_high': 10484.531351650956, 'fire_exp': 4.171666206835074, 'P_half': 655.1173063184817, 'pre_dampen_half': 0.11609694921678075, 'gpp_af': 0.004806814670008168, 'gpp_b': 1.2225538397552075e-05, 'gpp_d': 0.5661581898267355, 'ign_k': 0.22891315306837046, 'ign_c': 3.706603917411953, 'trop_agb_crit': 4.427958131171205, 'trop_k_veg': 6.133177812136482, 'fire_amp': 1.8663600389828578}.
[I 2026-06-10 21:10:27,134] Trial 39 finished with values: [10.833333332159754, 10.833333332159754] and parameters: {'k1': 0.0011375171592588656, 'D_low': 1363.3647183120063, 'k2': 0.0003856302813879373, 'D_high': 3078.554177831507, 'fire_exp': 7.283895538238777, 'P_half': 6281.776703992854, 'pre_dampen_half': 0.05437101051096082, 'gpp_af': 42.947523481442836, 'gpp_b': 0.008968044580295738, 'gpp_d': 0.19553384550454228, 'ign_k': 0.06863458703786214, 'ign_c': 832.0133621840175, 'trop_agb_crit': 5.341419125196561, 'trop_k_veg': 1.2440172074061366, 'fire_amp': 3.1108685960753526}.
[I 2026-06-10 21:10:28,441] Trial 40 finished with values: [10.809513260097178, 10.809513260097178] and parameters: {'k1': 9.132348475718357e-05, 'D_low': 2.011190979341456, 'k2': 3.277320296937061e-05, 'D_high': 32.52245757497283, 'fire_exp': 1.41873960828944, 'P_half': 3.591771421517613, 'pre_dampen_half': 16.009350908593582, 'gpp_af': 0.008117091133892173, 'gpp_b': 0.0011857788502887916, 'gpp_d': 304.7488318185732, 'ign_k': 0.07867677706257832, 'ign_c': 46.798394497739366, 'trop_agb_crit': 1.7969555911761859, 'trop_k_veg': 0.8521362768401355, 'fire_amp': 1.0759744651553196}.
[I 2026-06-10 21:10:29,901] Trial 41 finished with values: [10.78551734618231, 10.78551734618231] and parameters: {'k1': 4.739584301027366e-05, 'D_low': 13.012518385211498, 'k2': 5.105542986365652e-05, 'D_high': 22.636544662054543, 'fire_exp': 1.3201882743050743, 'P_half': 69.68111190775313, 'pre_dampen_half': 0.10756440816904224, 'gpp_af': 0.0662749342026412, 'gpp_b': 0.010483435442445016, 'gpp_d': 28.312234265202243, 'ign_k': 0.0014363112408604436, 'ign_c': 157.63098727399432, 'trop_agb_crit': 8.462233625364036, 'trop_k_veg': 0.6272168087516332, 'fire_amp': 4.783836175730692}.
[I 2026-06-10 21:10:31,579] Trial 42 finished with values: [10.831663261476878, 10.831663261476878] and parameters: {'k1': 0.048249142811802544, 'D_low': 1.7551403048208316, 'k2': 0.0001280886335404798, 'D_high': 16780.50857913099, 'fire_exp': 5.600924137982412, 'P_half': 5.4712187293420325, 'pre_dampen_half': 0.11136446029400991, 'gpp_af': 0.07118041471054574, 'gpp_b': 0.00807491410172472, 'gpp_d': 12.338826503601998, 'ign_k': 0.029898855088295265, 'ign_c': 7.081721844034206, 'trop_agb_crit': 12.708819454040446, 'trop_k_veg': 0.5535297685306277, 'fire_amp': 1.5719333351012774}.
