=== Model G: fitting Africa  (tag=G_Africa, N_TRIALS=1500)  23:09:08 ===
[I 2026-08-05 23:09:24,398] A new study created in memory with name: no-name-f894e716-50ed-4a8d-a110-f72ccd102180
[I 2026-08-05 23:21:01,604] Trial 571 finished with values: [10.224181745508819, 10.224181745508819] and parameters: {'k1': 0.00013783578294796384, 'D_low': 29.89885508829526, 'k2': 0.031211489608802344, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 10.753522341516506, 'pre_dampen_half': 247.25776073156666, 'gpp_af': 4.582731702170249, 'gpp_b': 0.17962348438857098, 'gpp_d': 107.84642153666701, 'ign_k': 0.03141110271934876, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:02,759] Trial 572 finished with values: [-0.5261559047582807, 0.7763293475593578] and parameters: {'k1': 0.002407354618388189, 'D_low': 1.2299210465793122, 'k2': 0.08894151386481904, 'D_high': 9769.756791866093, 'fire_exp': 1.1044852285094786, 'P_half': 95.65499215943822, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 5.511863475708366, 'gpp_b': 0.00012797528816608022, 'gpp_d': 891.8036602897795, 'ign_k': 0.11903394335305037, 'ign_c': 0.17036120617148395}.
[I 2026-08-05 23:21:03,912] Trial 573 finished with values: [-0.5125764557190642, 0.7829036258451618] and parameters: {'k1': 0.025383218374507292, 'D_low': 125.32726386250698, 'k2': 0.00011939136672856547, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 13.019246714361572, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.5107061330406066, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.04563289369649656, 'ign_c': 2.4287565087611744}.
[I 2026-08-05 23:21:05,048] Trial 574 finished with values: [10.291143646241052, 10.291143646241052] and parameters: {'k1': 0.03047028350021925, 'D_low': 29.89885508829526, 'k2': 0.031211489608802344, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 51.10120656497163, 'pre_dampen_half': 247.25776073156666, 'gpp_af': 4.582731702170249, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 891.8036602897795, 'ign_k': 8.761971101023693, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:06,153] Trial 575 finished with values: [-0.5677248306164938, 0.3465840931856953] and parameters: {'k1': 0.002407354618388189, 'D_low': 18.89739291279832, 'k2': 0.03071666851587867, 'D_high': 7744.80118512745, 'fire_exp': 1.1258453832483524, 'P_half': 215.55950571043874, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.0021836613912815635, 'gpp_b': 0.00012797528816608022, 'gpp_d': 368.30088529547436, 'ign_k': 0.4702627143647234, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:07,389] Trial 576 finished with values: [10.769230769178105, 10.769230769178105] and parameters: {'k1': 0.007183692410204826, 'D_low': 1.4045842344024697, 'k2': 0.08894151386481904, 'D_high': 75773.14388518519, 'fire_exp': 1.182396148413737, 'P_half': 13.019246714361572, 'pre_dampen_half': 347.79988160923324, 'gpp_af': 0.001339466259146302, 'gpp_b': 7.402343469704428e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.13054148118849407, 'ign_c': 161.03205392189665}.
[I 2026-08-05 23:21:08,591] Trial 577 finished with values: [10.713184516914557, 10.713184516914557] and parameters: {'k1': 0.00013783578294796384, 'D_low': 1.1065812688893482, 'k2': 0.0001870742013766025, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 13.019246714361572, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.001339466259146302, 'gpp_b': 0.011750724729953272, 'gpp_d': 891.8036602897795, 'ign_k': 0.0227929621949939, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:09,823] Trial 578 finished with values: [10.067757415643028, 10.067757415643028] and parameters: {'k1': 0.00324789183891923, 'D_low': 1.1065812688893482, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 29.925002022877802, 'gpp_b': 0.05693092741736214, 'gpp_d': 857.4284557962634, 'ign_k': 1.8167721131483867, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:11,214] Trial 579 finished with values: [-0.54377976629297, 0.6371233837390624] and parameters: {'k1': 0.00013783578294796384, 'D_low': 29.89885508829526, 'k2': 0.0001870742013766025, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 51.10120656497163, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 5.511863475708366, 'gpp_b': 0.011750724729953272, 'gpp_d': 891.8036602897795, 'ign_k': 8.761971101023693, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:12,434] Trial 580 finished with values: [10.571276418854001, 10.571276418854001] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 125.32726386250698, 'k2': 4.763991596630584e-05, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 8.968733598183245, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 0.030956657914928524, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:13,636] Trial 581 finished with values: [-0.5876940238561701, 0.7775697509739439] and parameters: {'k1': 0.0029707920514735983, 'D_low': 1.2299210465793122, 'k2': 0.08894151386481904, 'D_high': 75773.14388518519, 'fire_exp': 1.1258453832483524, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.0021836613912815635, 'gpp_b': 3.0247471647147563e-05, 'gpp_d': 857.4284557962634, 'ign_k': 3.7954792742512957, 'ign_c': 0.17036120617148395}.
[I 2026-08-05 23:21:14,836] Trial 582 finished with values: [10.031317481241683, 10.031317481241683] and parameters: {'k1': 0.025383218374507292, 'D_low': 29.89885508829526, 'k2': 0.0001870742013766025, 'D_high': 9769.756791866093, 'fire_exp': 1.1044852285094786, 'P_half': 51.10120656497163, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 10.25616274847308, 'gpp_b': 0.011750724729953272, 'gpp_d': 368.30088529547436, 'ign_k': 0.1550134937334847, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:16,006] Trial 583 finished with values: [-0.5174923996123956, 0.713849085284201] and parameters: {'k1': 0.00013783578294796384, 'D_low': 1858.6220273069061, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 29.925002022877802, 'gpp_b': 0.011750724729953272, 'gpp_d': 857.4284557962634, 'ign_k': 8.761971101023693, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:17,224] Trial 584 finished with values: [-0.5629356530830371, 0.5326858251312099] and parameters: {'k1': 0.025383218374507292, 'D_low': 29.89885508829526, 'k2': 0.00011939136672856547, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 10.753522341516506, 'pre_dampen_half': 247.25776073156666, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.011750724729953272, 'gpp_d': 1.826381177000974, 'ign_k': 5.9736167866478125, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:18,425] Trial 585 finished with values: [-0.5987740697593684, 0.43432580868076454] and parameters: {'k1': 0.02641449645424223, 'D_low': 2.1234210963705626, 'k2': 0.00375241428659295, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 12.808863354047988, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 5.511863475708366, 'gpp_b': 0.6637926838138378, 'gpp_d': 223.60515435267138, 'ign_k': 0.12752949611679998, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:19,611] Trial 586 finished with values: [10.152599983282572, 10.152599983282572] and parameters: {'k1': 0.00324789183891923, 'D_low': 125.32726386250698, 'k2': 0.03071666851587867, 'D_high': 830.8114652888394, 'fire_exp': 1.1258453832483524, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 29.925002022877802, 'gpp_b': 3.481277316673104e-05, 'gpp_d': 107.84642153666701, 'ign_k': 8.761971101023693, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:20,811] Trial 587 finished with values: [10.005189476422482, 10.005189476422482] and parameters: {'k1': 0.008956420301712053, 'D_low': 2.1234210963705626, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 29.925002022877802, 'gpp_b': 0.6637926838138378, 'gpp_d': 368.30088529547436, 'ign_k': 0.34703605955441524, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:21,998] Trial 588 finished with values: [-0.5370091346348518, 0.6749445155208984] and parameters: {'k1': 0.00324789183891923, 'D_low': 4.051452710153359, 'k2': 0.031211489608802344, 'D_high': 9769.756791866093, 'fire_exp': 1.151006986743773, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 29.925002022877802, 'gpp_b': 0.05693092741736214, 'gpp_d': 857.4284557962634, 'ign_k': 0.04563289369649656, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:23,216] Trial 589 finished with values: [10.127646662517494, 10.127646662517494] and parameters: {'k1': 0.025383218374507292, 'D_low': 1.2299210465793122, 'k2': 0.00011939136672856547, 'D_high': 7744.80118512745, 'fire_exp': 1.010722707674549, 'P_half': 844.0303958079087, 'pre_dampen_half': 347.79988160923324, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.34703605955441524, 'ign_c': 2.4287565087611744}.
[I 2026-08-05 23:21:24,385] Trial 590 finished with values: [10.263670692313713, 10.263670692313713] and parameters: {'k1': 0.0029707920514735983, 'D_low': 1.2299210465793122, 'k2': 0.0007081721844034209, 'D_high': 21.208987108343724, 'fire_exp': 1.010722707674549, 'P_half': 10.226988730324324, 'pre_dampen_half': 485.44768702840923, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.011750724729953272, 'gpp_d': 5.878566318396007, 'ign_k': 8.761971101023693, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:25,589] Trial 591 finished with values: [10.612188412125418, 10.612188412125418] and parameters: {'k1': 0.0029707920514735983, 'D_low': 18.89739291279832, 'k2': 0.031211489608802344, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.0025511964576171086, 'gpp_b': 0.011750724729953272, 'gpp_d': 0.020033665584113368, 'ign_k': 8.761971101023693, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:26,714] Trial 592 finished with values: [-0.5298389438357112, 0.9098024353599284] and parameters: {'k1': 0.025383218374507292, 'D_low': 1.1065812688893482, 'k2': 4.763991596630584e-05, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 5.511863475708366, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.34703605955441524, 'ign_c': 0.9736725715035878}.
[I 2026-08-05 23:21:27,965] Trial 593 finished with values: [10.465559955130514, 10.465559955130514] and parameters: {'k1': 4.346890702031291e-05, 'D_low': 4.051452710153359, 'k2': 0.00011939136672856547, 'D_high': 7744.80118512745, 'fire_exp': 1.010722707674549, 'P_half': 10.226988730324324, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 29.925002022877802, 'gpp_b': 0.011750724729953272, 'gpp_d': 5.878566318396007, 'ign_k': 5.9736167866478125, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:29,184] Trial 594 finished with values: [10.2690227187545, 10.2690227187545] and parameters: {'k1': 0.030699709531122967, 'D_low': 1.1065812688893482, 'k2': 0.034987345440353576, 'D_high': 26666.09148594752, 'fire_exp': 1.1044852285094786, 'P_half': 10.226988730324324, 'pre_dampen_half': 76.86605275420082, 'gpp_af': 11.234842109991876, 'gpp_b': 0.00012797528816608022, 'gpp_d': 368.30088529547436, 'ign_k': 0.4702627143647234, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:30,401] Trial 595 finished with values: [10.766994889374422, 10.766994889374422] and parameters: {'k1': 0.008956420301712053, 'D_low': 2.1234210963705626, 'k2': 0.031211489608802344, 'D_high': 9769.756791866093, 'fire_exp': 1.6565860022602612, 'P_half': 8006.837661379568, 'pre_dampen_half': 0.48359183418131724, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.03141110271934876, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:31,779] Trial 596 finished with values: [-0.5565016180853777, 0.345796766515045] and parameters: {'k1': 5.3514523498433285e-05, 'D_low': 1.1065812688893482, 'k2': 0.08894151386481904, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 10.226988730324324, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 5.511863475708366, 'gpp_b': 0.6637926838138378, 'gpp_d': 857.4284557962634, 'ign_k': 0.34703605955441524, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:32,920] Trial 597 finished with values: [10.046510039271048, 10.046510039271048] and parameters: {'k1': 0.002407354618388189, 'D_low': 334.62201030483817, 'k2': 0.08894151386481904, 'D_high': 30227.031291375773, 'fire_exp': 1.151006986743773, 'P_half': 12.808863354047988, 'pre_dampen_half': 88.81627111957808, 'gpp_af': 23.63242908838987, 'gpp_b': 0.024796579879439486, 'gpp_d': 19.65797948502804, 'ign_k': 0.34703605955441524, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:34,094] Trial 598 finished with values: [10.582796227417788, 10.582796227417788] and parameters: {'k1': 0.008956420301712053, 'D_low': 125.32726386250698, 'k2': 0.08894151386481904, 'D_high': 9769.756791866093, 'fire_exp': 3.149167178485301, 'P_half': 8.968733598183245, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.04339970334001348, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.04563289369649656, 'ign_c': 12.37061744238074}.
[I 2026-08-05 23:21:35,251] Trial 599 finished with values: [-0.5792145562871773, 0.27738508799434913] and parameters: {'k1': 0.025383218374507292, 'D_low': 1.2299210465793122, 'k2': 0.0007081721844034209, 'D_high': 1665.1532285161688, 'fire_exp': 1.010722707674549, 'P_half': 13.019246714361572, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.34703605955441524, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:36,390] Trial 600 finished with values: [-0.5929961719549451, 0.5608920832408495] and parameters: {'k1': 0.0029707920514735983, 'D_low': 18.89739291279832, 'k2': 0.03071666851587867, 'D_high': 7744.80118512745, 'fire_exp': 1.1044852285094786, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.0021836613912815635, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 5.878566318396007, 'ign_k': 8.761971101023693, 'ign_c': 1.5061320080433496}.
[I 2026-08-05 23:21:37,546] Trial 601 finished with values: [10.721423519002276, 10.721423519002276] and parameters: {'k1': 0.00013783578294796384, 'D_low': 1.1065812688893482, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 5.238437639662319, 'P_half': 10.226988730324324, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 107.84642153666701, 'ign_k': 8.761971101023693, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:38,711] Trial 602 finished with values: [-0.5088183446707774, 0.6036745401868007] and parameters: {'k1': 0.00013783578294796384, 'D_low': 29.89885508829526, 'k2': 8.200096539027468e-05, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 51.10120656497163, 'pre_dampen_half': 958.6709783968975, 'gpp_af': 5.511863475708366, 'gpp_b': 0.011750724729953272, 'gpp_d': 891.8036602897795, 'ign_k': 8.761971101023693, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:39,863] Trial 603 finished with values: [10.231817502063697, 10.231817502063697] and parameters: {'k1': 0.0029707920514735983, 'D_low': 18.89739291279832, 'k2': 0.0027431991397796683, 'D_high': 7744.80118512745, 'fire_exp': 1.182396148413737, 'P_half': 13.019246714361572, 'pre_dampen_half': 748.1106041623153, 'gpp_af': 0.5107061330406066, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 17.849597677210657, 'ign_k': 8.761971101023693, 'ign_c': 1.5061320080433496}.
[I 2026-08-05 23:21:41,004] Trial 604 finished with values: [10.09335320479422, 10.09335320479422] and parameters: {'k1': 0.00013783578294796384, 'D_low': 29.89885508829526, 'k2': 0.0001870742013766025, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 8.968733598183245, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.050667002161528835, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:42,144] Trial 605 finished with values: [-0.5800076339701461, 0.5479238798981063] and parameters: {'k1': 0.0029707920514735983, 'D_low': 125.32726386250698, 'k2': 0.0027431991397796683, 'D_high': 7744.80118512745, 'fire_exp': 1.1258453832483524, 'P_half': 10.753522341516506, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.0021836613912815635, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 857.4284557962634, 'ign_k': 8.761971101023693, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:43,312] Trial 606 finished with values: [10.150387746229844, 10.150387746229844] and parameters: {'k1': 6.283039697972715e-05, 'D_low': 125.32726386250698, 'k2': 0.0027431991397796683, 'D_high': 7744.80118512745, 'fire_exp': 1.0743210440710231, 'P_half': 10.753522341516506, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 368.30088529547436, 'ign_k': 0.03141110271934876, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:44,472] Trial 607 finished with values: [10.385729948714928, 10.385729948714928] and parameters: {'k1': 0.002407354618388189, 'D_low': 525.911865925123, 'k2': 0.03071666851587867, 'D_high': 9769.756791866093, 'fire_exp': 1.180859992527605, 'P_half': 215.55950571043874, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.001339466259146302, 'gpp_b': 0.00012797528816608022, 'gpp_d': 368.30088529547436, 'ign_k': 0.04563289369649656, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:45,639] Trial 608 finished with values: [10.543720928822571, 10.543720928822571] and parameters: {'k1': 0.0029707920514735983, 'D_low': 4.051452710153359, 'k2': 0.0007081721844034209, 'D_high': 7744.80118512745, 'fire_exp': 1.182396148413737, 'P_half': 24.136213194527585, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 1.2003722333832936, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 0.014231887793088498, 'ign_k': 0.03141110271934876, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:21:46,777] Trial 609 finished with values: [-0.5140760928256485, 0.7502710442479531] and parameters: {'k1': 0.00011911696453733046, 'D_low': 10.733257635049776, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 24.136213194527585, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 92.21975850381763, 'gpp_b': 0.011750724729953272, 'gpp_d': 857.4284557962634, 'ign_k': 8.761971101023693, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:47,921] Trial 610 finished with values: [-0.478359320406647, 0.6501066446042449] and parameters: {'k1': 0.00013783578294796384, 'D_low': 29.89885508829526, 'k2': 0.0007087479683081, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 29.925002022877802, 'gpp_b': 0.011750724729953272, 'gpp_d': 857.4284557962634, 'ign_k': 0.03141110271934876, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:49,242] Trial 611 finished with values: [10.300493987711661, 10.300493987711661] and parameters: {'k1': 0.029722820698619923, 'D_low': 4.051452710153359, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 24.136213194527585, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 92.21975850381763, 'gpp_b': 0.011750724729953272, 'gpp_d': 857.4284557962634, 'ign_k': 8.761971101023693, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:50,510] Trial 612 finished with values: [10.592827247227218, 10.592827247227218] and parameters: {'k1': 0.0004846497679219079, 'D_low': 1.1065812688893482, 'k2': 0.00011939136672856547, 'D_high': 7744.80118512745, 'fire_exp': 1.0881360604103363, 'P_half': 11.877073321543955, 'pre_dampen_half': 43.23598413711193, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.2859164396628517, 'gpp_d': 891.8036602897795, 'ign_k': 0.050346969882634894, 'ign_c': 2.4287565087611744}.
[I 2026-08-05 23:21:51,744] Trial 613 finished with values: [10.037237586624272, 10.037237586624272] and parameters: {'k1': 0.0008435083887782438, 'D_low': 4.051452710153359, 'k2': 0.0007081721844034209, 'D_high': 31030.112026960956, 'fire_exp': 1.151006986743773, 'P_half': 10.226988730324324, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 29.925002022877802, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 857.4284557962634, 'ign_k': 0.04563289369649656, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:53,128] Trial 614 finished with values: [-0.5184124875603305, 0.47028632776308643] and parameters: {'k1': 0.0029707920514735983, 'D_low': 2.1234210963705626, 'k2': 0.0007081721844034209, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 13.019246714361572, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.0025511964576171086, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 368.30088529547436, 'ign_k': 0.0063401408602514545, 'ign_c': 0.3528113274684997}.
[I 2026-08-05 23:21:54,366] Trial 615 finished with values: [10.543130180569426, 10.543130180569426] and parameters: {'k1': 0.002407354618388189, 'D_low': 24.195799118138826, 'k2': 0.08894151386481904, 'D_high': 9769.756791866093, 'fire_exp': 2.349842546850811, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.001339466259146302, 'gpp_b': 7.402343469704428e-05, 'gpp_d': 857.4284557962634, 'ign_k': 0.04563289369649656, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:55,586] Trial 616 finished with values: [-0.5780468818081105, 0.5821532595038035] and parameters: {'k1': 0.002407354618388189, 'D_low': 1.4045842344024697, 'k2': 0.0007081721844034209, 'D_high': 75773.14388518519, 'fire_exp': 1.0881360604103363, 'P_half': 12.808863354047988, 'pre_dampen_half': 111.37963167994629, 'gpp_af': 0.001339466259146302, 'gpp_b': 7.402343469704428e-05, 'gpp_d': 5.878566318396007, 'ign_k': 8.761971101023693, 'ign_c': 0.9294394155644988}.
[I 2026-08-05 23:21:56,772] Trial 617 finished with values: [10.457224902545613, 10.457224902545613] and parameters: {'k1': 0.00013783578294796384, 'D_low': 8924.795116437426, 'k2': 0.0001870742013766025, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 51.10120656497163, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 29.925002022877802, 'gpp_b': 0.011750724729953272, 'gpp_d': 891.8036602897795, 'ign_k': 0.0014468941663899363, 'ign_c': 0.773448215664679}.
[I 2026-08-05 23:21:57,930] Trial 618 finished with values: [10.767867774855183, 10.767867774855183] and parameters: {'k1': 0.025383218374507292, 'D_low': 2.1234210963705626, 'k2': 4.763991596630584e-05, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.001339466259146302, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 0.04563289369649656, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:21:59,073] Trial 619 finished with values: [10.735065003435503, 10.735065003435503] and parameters: {'k1': 0.0029707920514735983, 'D_low': 125.32726386250698, 'k2': 0.08894151386481904, 'D_high': 75773.14388518519, 'fire_exp': 7.3626049101155635, 'P_half': 13.019246714361572, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.7823066876094144, 'gpp_b': 7.402343469704428e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.03141110271934876, 'ign_c': 2.4287565087611744}.
[I 2026-08-05 23:22:00,263] Trial 620 finished with values: [-0.5654222422954648, 0.39583257825598295] and parameters: {'k1': 0.025383218374507292, 'D_low': 2.1234210963705626, 'k2': 4.763991596630584e-05, 'D_high': 9769.756791866093, 'fire_exp': 1.010722707674549, 'P_half': 10.226988730324324, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 5.511863475708366, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 0.34703605955441524, 'ign_c': 8.671454322584175}.
[I 2026-08-05 23:22:01,435] Trial 621 finished with values: [-0.5314099785144315, 0.4941813322924944] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 125.32726386250698, 'k2': 0.0022957398214549472, 'D_high': 9769.756791866093, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.004282452111192166, 'gpp_d': 3.032712462969173, 'ign_k': 8.761971101023693, 'ign_c': 2.4287565087611744}.
[I 2026-08-05 23:22:02,670] Trial 622 finished with values: [10.557127941705227, 10.557127941705227] and parameters: {'k1': 0.008956420301712053, 'D_low': 1.1065812688893482, 'k2': 0.0007081721844034209, 'D_high': 7744.80118512745, 'fire_exp': 5.311995034756393, 'P_half': 24.136213194527585, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 0.001339466259146302, 'gpp_b': 3.139005000572696e-05, 'gpp_d': 368.30088529547436, 'ign_k': 0.0884455049423825, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:22:03,841] Trial 623 finished with values: [10.272861462424103, 10.272861462424103] and parameters: {'k1': 0.0029707920514735983, 'D_low': 1.2299210465793122, 'k2': 1.4378290221680118e-05, 'D_high': 31166.852978784915, 'fire_exp': 1.010722707674549, 'P_half': 13.019246714361572, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.011750724729953272, 'gpp_d': 5.878566318396007, 'ign_k': 0.04563289369649656, 'ign_c': 3.0378658251922155}.
[I 2026-08-05 23:22:05,030] Trial 624 finished with values: [-0.5633557636126724, 0.43235664811963603] and parameters: {'k1': 0.002407354618388189, 'D_low': 18.89739291279832, 'k2': 0.03071666851587867, 'D_high': 7744.80118512745, 'fire_exp': 1.151006986743773, 'P_half': 215.55950571043874, 'pre_dampen_half': 304.7488318185732, 'gpp_af': 5.511863475708366, 'gpp_b': 0.05693092741736214, 'gpp_d': 368.30088529547436, 'ign_k': 4.006890332238651, 'ign_c': 0.3528113274684997}.
