=== Model G: fitting N.America  (tag=G_NAmerica, N_TRIALS=1500)  02:11:45 ===
[I 2026-08-06 02:11:57,759] A new study created in memory with name: no-name-780a3e0e-9037-48ea-a8af-0789dad024c1
[I 2026-08-06 02:11:58,823] Trial 0 finished with values: [12.23567035863789, 12.23567035863789] and parameters: {'k1': 0.03635503353478365, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.165368636520435, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 660.9129108295722, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212}.
[I 2026-08-06 02:24:56,283] Trial 784 finished with values: [-0.5272492132897079, 0.03209447171233237] and parameters: {'k1': 0.025383218374507292, 'D_low': 9.330007965781027, 'k2': 0.0499774937030317, 'D_high': 949.9072859745386, 'fire_exp': 1.2680134752324452, 'P_half': 11.877073321543955, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 0.028585493941961918, 'gpp_b': 5.2308563179361105e-05, 'gpp_d': 300.3420512048734, 'ign_k': 0.01474275315991467, 'ign_c': 0.7724824966785973}.
[I 2026-08-06 02:24:57,258] Trial 785 finished with values: [10.769222612912001, 10.769222612912001] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 949.9072859745386, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1676789742547917, 'gpp_d': 5.878566318396007, 'ign_k': 3.7173717478250508, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:24:58,248] Trial 786 finished with values: [10.32763609930342, 10.32763609930342] and parameters: {'k1': 0.003381093273170853, 'D_low': 5.303925290996657, 'k2': 4.763991596630584e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.4442274895789, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:24:59,241] Trial 787 finished with values: [10.756736923142387, 10.756736923142387] and parameters: {'k1': 0.003381093273170853, 'D_low': 616.4329525571076, 'k2': 3.5917714215176105e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.518582349269638, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 0.2343193755572473, 'gpp_b': 1.5938003265859821, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:25:00,250] Trial 788 finished with values: [10.47039942766714, 10.47039942766714] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 0.0499774937030317, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 39.03214299767183, 'pre_dampen_half': 1.4445251022763053, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:01,579] Trial 789 finished with values: [10.76922941325112, 10.76922941325112] and parameters: {'k1': 0.08926311370835228, 'D_low': 10.733257635049776, 'k2': 0.0499774937030317, 'D_high': 949.9072859745386, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.2343193755572473, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 5.878566318396007, 'ign_k': 3.7173717478250508, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:02,641] Trial 790 finished with values: [10.18085436997899, 10.18085436997899] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.028585493941961918, 'gpp_b': 2.800940363375676e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.0037322156377670697, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:03,659] Trial 791 finished with values: [10.291928596893337, 10.291928596893337] and parameters: {'k1': 0.001260821293027586, 'D_low': 1.2299210465793122, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 685.7803657667797, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.2343193755572473, 'gpp_b': 0.1676789742547917, 'gpp_d': 4.982605027348069, 'ign_k': 0.002676132993402929, 'ign_c': 0.7724824966785973}.
[I 2026-08-06 02:25:04,643] Trial 792 finished with values: [10.76844973551454, 10.76844973551454] and parameters: {'k1': 0.0018588694009815867, 'D_low': 9.330007965781027, 'k2': 0.00010623096700264125, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 125.61043700013555, 'pre_dampen_half': 1.4445251022763053, 'gpp_af': 0.028585493941961918, 'gpp_b': 5.991854397410505, 'gpp_d': 368.30088529547436, 'ign_k': 0.005522071973135812, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:05,669] Trial 793 finished with values: [10.76923076805719, 10.76923076805719] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.006138509947844854, 'D_high': 859.3747454677427, 'fire_exp': 6.397238610685558, 'P_half': 958.8659498594012, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 0.6454459531371669, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:06,709] Trial 794 finished with values: [11.050858397055714, 11.050858397055714] and parameters: {'k1': 0.021368329072358756, 'D_low': 158.82035726402376, 'k2': 4.763991596630584e-05, 'D_high': 55772.84121799238, 'fire_exp': 1.1044852285094786, 'P_half': 39.03214299767183, 'pre_dampen_half': 5.542030950268268, 'gpp_af': 0.028585493941961918, 'gpp_b': 0.0005995821881487623, 'gpp_d': 5.878566318396007, 'ign_k': 3.7173717478250508, 'ign_c': 0.7724824966785973}.
[I 2026-08-06 02:25:07,702] Trial 795 finished with values: [10.26380201545974, 10.26380201545974] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 26.21130418912424, 'k2': 0.00014091459170104733, 'D_high': 949.9072859745386, 'fire_exp': 1.010722707674549, 'P_half': 11.877073321543955, 'pre_dampen_half': 1.823875297964684, 'gpp_af': 0.028585493941961918, 'gpp_b': 1.821693031918062e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.01474275315991467, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:08,711] Trial 796 finished with values: [10.769225314373136, 10.769225314373136] and parameters: {'k1': 0.025383218374507292, 'D_low': 9.330007965781027, 'k2': 4.763991596630584e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.35446974723746, 'gpp_d': 368.30088529547436, 'ign_k': 7.799059237255681, 'ign_c': 34.088312486613106}.
[I 2026-08-06 02:25:09,732] Trial 797 finished with values: [10.026680823337756, 10.026680823337756] and parameters: {'k1': 0.0016129739560722712, 'D_low': 334.62201030483817, 'k2': 4.763991596630584e-05, 'D_high': 3660.150802571655, 'fire_exp': 1.2680134752324452, 'P_half': 5.15399351160314, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 0.028585493941961918, 'gpp_b': 1.722111409234053e-05, 'gpp_d': 4.982605027348069, 'ign_k': 0.04563289369649656, 'ign_c': 0.1457050032975653}.
[I 2026-08-06 02:25:10,794] Trial 798 finished with values: [10.76923076805719, 10.76923076805719] and parameters: {'k1': 0.08926311370835228, 'D_low': 6391.655642276445, 'k2': 0.0499774937030317, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 11.877073321543955, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 0.5107061330406066, 'gpp_b': 0.04070717093750775, 'gpp_d': 300.3420512048734, 'ign_k': 7.799059237255681, 'ign_c': 0.7724824966785973}.
[I 2026-08-06 02:25:11,860] Trial 799 finished with values: [10.110222941418956, 10.110222941418956] and parameters: {'k1': 0.025383218374507292, 'D_low': 616.4329525571076, 'k2': 4.763991596630584e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 11.234842109991876, 'gpp_b': 1.5938003265859821, 'gpp_d': 368.30088529547436, 'ign_k': 7.799059237255681, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:25:12,905] Trial 800 finished with values: [10.116761654481424, 10.116761654481424] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 26.21130418912424, 'k2': 3.5917714215176105e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.1044852285094786, 'P_half': 11.877073321543955, 'pre_dampen_half': 5.542030950268268, 'gpp_af': 0.028585493941961918, 'gpp_b': 0.004282452111192166, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:13,932] Trial 801 finished with values: [11.37443204945088, 11.37443204945088] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.028585493941961918, 'gpp_b': 2.7719116797094715e-05, 'gpp_d': 124.72235343584714, 'ign_k': 3.7173717478250508, 'ign_c': 0.6235377135673155}.
[I 2026-08-06 02:25:14,970] Trial 802 finished with values: [10.3762608010621, 10.3762608010621] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 39.03214299767183, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 263.6527567943319, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:16,042] Trial 803 finished with values: [10.893684116163195, 10.893684116163195] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 75773.14388518519, 'fire_exp': 1.010722707674549, 'P_half': 63.585411411994926, 'pre_dampen_half': 703.6426675556048, 'gpp_af': 0.2343193755572473, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 39.827466658711515, 'ign_k': 0.13054148118849407, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:17,146] Trial 804 finished with values: [10.429589775955344, 10.429589775955344] and parameters: {'k1': 0.003381093273170853, 'D_low': 9.330007965781027, 'k2': 8.17182556771865e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.6294642623991613, 'P_half': 11.877073321543955, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 22.766850248686247, 'gpp_b': 2.800940363375676e-05, 'gpp_d': 4.982605027348069, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:18,186] Trial 805 finished with values: [10.755465558059015, 10.755465558059015] and parameters: {'k1': 0.021368329072358756, 'D_low': 9.330007965781027, 'k2': 0.034987345440353576, 'D_high': 949.9072859745386, 'fire_exp': 1.0473002272689056, 'P_half': 39.03214299767183, 'pre_dampen_half': 1.823875297964684, 'gpp_af': 0.028585493941961918, 'gpp_b': 1.5938003265859821, 'gpp_d': 11.347624185662207, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:19,179] Trial 806 finished with values: [10.598264522710732, 10.598264522710732] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 0.11353829000087724, 'gpp_b': 1.5938003265859821, 'gpp_d': 158.2364439052928, 'ign_k': 7.799059237255681, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:25:20,157] Trial 807 finished with values: [10.769228272651581, 10.769228272651581] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 1.1184534120760473e-05, 'D_high': 75773.14388518519, 'fire_exp': 7.943705287383083, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.028585493941961918, 'gpp_b': 2.7719116797094715e-05, 'gpp_d': 5.878566318396007, 'ign_k': 0.01474275315991467, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:21,122] Trial 808 finished with values: [10.392337732269732, 10.392337732269732] and parameters: {'k1': 0.03232155805617897, 'D_low': 9.330007965781027, 'k2': 0.0499774937030317, 'D_high': 949.9072859745386, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 5.878566318396007, 'ign_k': 0.0037322156377670697, 'ign_c': 2.592301536155855}.
[I 2026-08-06 02:25:22,388] Trial 809 finished with values: [-0.49405969036820546, 0.028955682936330773] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 1.4378290221680118e-05, 'D_high': 75773.14388518519, 'fire_exp': 1.1044852285094786, 'P_half': 125.61043700013555, 'pre_dampen_half': 1.4445251022763053, 'gpp_af': 0.028585493941961918, 'gpp_b': 2.7719116797094715e-05, 'gpp_d': 300.3420512048734, 'ign_k': 0.01474275315991467, 'ign_c': 0.8794311679173451}.
[I 2026-08-06 02:25:23,446] Trial 810 finished with values: [10.385046678162476, 10.385046678162476] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.7253235844223638, 'P_half': 11.877073321543955, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 22.766850248686247, 'gpp_b': 2.800940363375676e-05, 'gpp_d': 79.91486611862103, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:24,427] Trial 811 finished with values: [10.518953882999014, 10.518953882999014] and parameters: {'k1': 0.0026651167490553537, 'D_low': 9.330007965781027, 'k2': 2.5461628161276896e-05, 'D_high': 4508.240502480678, 'fire_exp': 1.0117229084672894, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.00044548820847973626, 'gpp_d': 0.02375138331725693, 'ign_k': 0.01474275315991467, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:25,409] Trial 812 finished with values: [-0.5260472067812683, 0.033497133928091394] and parameters: {'k1': 2.0937989739527727e-05, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 75773.14388518519, 'fire_exp': 1.0473002272689056, 'P_half': 2.157758652553991, 'pre_dampen_half': 1.4445251022763053, 'gpp_af': 0.2343193755572473, 'gpp_b': 2.800940363375676e-05, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:26,374] Trial 813 finished with values: [10.76923076805719, 10.76923076805719] and parameters: {'k1': 0.025383218374507292, 'D_low': 7.068974950624602, 'k2': 1.4378290221680118e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.1044852285094786, 'P_half': 2.157758652553991, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 195.18986965599527}.
[I 2026-08-06 02:25:27,387] Trial 814 finished with values: [10.243855002009406, 10.243855002009406] and parameters: {'k1': 0.08926311370835228, 'D_low': 7.068974950624602, 'k2': 3.5917714215176105e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 49.539659199197295, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.028585493941961918, 'gpp_b': 0.1676789742547917, 'gpp_d': 5.878566318396007, 'ign_k': 3.7173717478250508, 'ign_c': 0.6235377135673155}.
[I 2026-08-06 02:25:28,416] Trial 815 finished with values: [17.308466239053452, 17.308466239053452] and parameters: {'k1': 0.08926311370835228, 'D_low': 7.068974950624602, 'k2': 3.5917714215176105e-05, 'D_high': 75773.14388518519, 'fire_exp': 1.0473002272689056, 'P_half': 2.157758652553991, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.028585493941961918, 'gpp_b': 2.800940363375676e-05, 'gpp_d': 21.76454019090988, 'ign_k': 0.1550134937334847, 'ign_c': 2.92043384718141}.
[I 2026-08-06 02:25:29,396] Trial 816 finished with values: [-0.5069014852906791, 0.049246658254593734] and parameters: {'k1': 0.021368329072358756, 'D_low': 1.54121727098019, 'k2': 4.763991596630584e-05, 'D_high': 3660.150802571655, 'fire_exp': 1.010722707674549, 'P_half': 2.4106893837852787, 'pre_dampen_half': 5.542030950268268, 'gpp_af': 0.2343193755572473, 'gpp_b': 0.0004837646996135023, 'gpp_d': 0.6380717024176037, 'ign_k': 0.03141110271934876, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:30,376] Trial 817 finished with values: [-0.5550687973428559, 0.022837745180492197] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.2343193755572473, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:31,387] Trial 818 finished with values: [10.05526997689892, 10.05526997689892] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.2343193755572473, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:32,574] Trial 819 finished with values: [10.344593598818339, 10.344593598818339] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 1.6130673726933187, 'gpp_af': 0.028585493941961918, 'gpp_b': 3.228689523591491e-05, 'gpp_d': 891.8036602897795, 'ign_k': 0.0037322156377670697, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:33,777] Trial 820 finished with values: [10.200551282511777, 10.200551282511777] and parameters: {'k1': 0.025383218374507292, 'D_low': 312.92286563608616, 'k2': 3.5917714215176105e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:34,822] Trial 821 finished with values: [10.769230186836367, 10.769230186836367] and parameters: {'k1': 0.08926311370835228, 'D_low': 7.068974950624602, 'k2': 4.763991596630584e-05, 'D_high': 949.9072859745386, 'fire_exp': 1.010722707674549, 'P_half': 664.2027816373393, 'pre_dampen_half': 1.6130673726933187, 'gpp_af': 0.18148402127631746, 'gpp_b': 0.03308649623479659, 'gpp_d': 5.878566318396007, 'ign_k': 3.7173717478250508, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:35,866] Trial 822 finished with values: [10.760927179622406, 10.760927179622406] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:36,972] Trial 823 finished with values: [-0.5685591481980145, 0.027990583349809195] and parameters: {'k1': 0.021368329072358756, 'D_low': 9.330007965781027, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 107.84642153666701, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:38,098] Trial 824 finished with values: [10.54223403096441, 10.54223403096441] and parameters: {'k1': 0.0016129739560722712, 'D_low': 4.699556021099095, 'k2': 3.5917714215176105e-05, 'D_high': 3660.150802571655, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 48.34691027981356, 'gpp_af': 0.2343193755572473, 'gpp_b': 1.5023892424595373, 'gpp_d': 39.827466658711515, 'ign_k': 0.04563289369649656, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:39,205] Trial 825 finished with values: [10.734876288106605, 10.734876288106605] and parameters: {'k1': 0.025383218374507292, 'D_low': 31.117676855667376, 'k2': 7.361379380357782e-05, 'D_high': 17.420858817889425, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.00301004353953023, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:40,298] Trial 826 finished with values: [10.186703768373963, 10.186703768373963] and parameters: {'k1': 0.021368329072358756, 'D_low': 9.330007965781027, 'k2': 1.4378290221680118e-05, 'D_high': 949.9072859745386, 'fire_exp': 1.0559384059137513, 'P_half': 39.03214299767183, 'pre_dampen_half': 1.823875297964684, 'gpp_af': 0.028585493941961918, 'gpp_b': 0.0005995821881487623, 'gpp_d': 5.878566318396007, 'ign_k': 0.0037322156377670697, 'ign_c': 34.19108473554449}.
[I 2026-08-06 02:25:41,389] Trial 827 finished with values: [10.691607152796461, 10.691607152796461] and parameters: {'k1': 0.00369731116092524, 'D_low': 9.330007965781027, 'k2': 0.002681489769414653, 'D_high': 1537.4098204111451, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 0.14445596525544369, 'gpp_af': 22.766850248686247, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:42,718] Trial 828 finished with values: [-0.5355458863204664, 0.021328061718325353] and parameters: {'k1': 0.08926311370835228, 'D_low': 10.733257635049776, 'k2': 3.5917714215176105e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:43,809] Trial 829 finished with values: [-0.5083253165127226, 0.031184754966307016] and parameters: {'k1': 0.021368329072358756, 'D_low': 7.068974950624602, 'k2': 0.0499774937030317, 'D_high': 949.9072859745386, 'fire_exp': 1.1044852285094786, 'P_half': 39.03214299767183, 'pre_dampen_half': 2.292633983096564, 'gpp_af': 0.09651979281656148, 'gpp_b': 6.255968081638362e-05, 'gpp_d': 0.9005959291141283, 'ign_k': 0.01474275315991467, 'ign_c': 23.872908899163228}.
[I 2026-08-06 02:25:44,883] Trial 830 finished with values: [-0.519729284776483, 0.05453583335206014] and parameters: {'k1': 0.0009706606756877609, 'D_low': 9.330007965781027, 'k2': 0.08935977793528184, 'D_high': 949.9072859745386, 'fire_exp': 1.010722707674549, 'P_half': 39.03214299767183, 'pre_dampen_half': 5.542030950268268, 'gpp_af': 0.028585493941961918, 'gpp_b': 0.004282452111192166, 'gpp_d': 5.878566318396007, 'ign_k': 0.0035136541394511, 'ign_c': 2.4287565087611744}.
[I 2026-08-06 02:25:45,943] Trial 831 finished with values: [-0.5065219230953206, 0.034558643513803666] and parameters: {'k1': 0.003381093273170853, 'D_low': 1.2299210465793122, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 2.990355148608495, 'gpp_b': 1.722111409234053e-05, 'gpp_d': 368.30088529547436, 'ign_k': 3.7173717478250508, 'ign_c': 4.142619760188259}.
[I 2026-08-06 02:25:46,989] Trial 832 finished with values: [10.395303146106578, 10.395303146106578] and parameters: {'k1': 0.0004846497679219079, 'D_low': 616.4329525571076, 'k2': 4.860905111373887e-05, 'D_high': 75773.14388518519, 'fire_exp': 1.1044852285094786, 'P_half': 63.585411411994926, 'pre_dampen_half': 1.4445251022763053, 'gpp_af': 11.234842109991876, 'gpp_b': 1.5938003265859821, 'gpp_d': 368.30088529547436, 'ign_k': 0.01474275315991467, 'ign_c': 0.6235377135673155}.
[I 2026-08-06 02:25:48,063] Trial 833 finished with values: [-0.5427229895507815, 0.034795678321402956] and parameters: {'k1': 0.003381093273170853, 'D_low': 1.2299210465793122, 'k2': 0.0499774937030317, 'D_high': 949.9072859745386, 'fire_exp': 1.2680134752324452, 'P_half': 11.877073321543955, 'pre_dampen_half': 3.3594011166738142, 'gpp_af': 0.5107061330406066, 'gpp_b': 5.2308563179361105e-05, 'gpp_d': 300.3420512048734, 'ign_k': 7.799059237255681, 'ign_c': 0.7724824966785973}.
[I 2026-08-06 02:25:49,154] Trial 834 finished with values: [-0.5655393962276982, 0.02659244470182831] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.35446974723746, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:25:50,245] Trial 835 finished with values: [10.76923076805719, 10.76923076805719] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.2343193755572473, 'gpp_b': 0.0037084949295141927, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 74.19780584302272}.
[I 2026-08-06 02:25:51,307] Trial 836 finished with values: [11.335403146791933, 11.335403146791933] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 3.5917714215176105e-05, 'D_high': 24939.838794891497, 'fire_exp': 1.3239942327296237, 'P_half': 39.03214299767183, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1427634083968456, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
