=== Boreal  (tag=Gtrop_Boreal, N_TRIALS=1500)  10:10:33 ===
[I 2026-08-06 10:10:44,773] A new study created in memory with name: no-name-26c03a78-3fee-42f3-af4b-c541cd54b48d
[I 2026-08-06 10:10:45,993] Trial 0 finished with values: [10.479492363926362, 10.479492363926362] and parameters: {'k1': 0.03635503353478365, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.165368636520435, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 660.9129108295722, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 3.5747129226002423, 'trop_k_veg': 6.9782110227926815}.
[I 2026-08-06 10:10:47,214] Trial 1 finished with values: [10.715995560839565, 10.715995560839565] and parameters: {'k1': 0.008471801418819975, 'D_low': 248.10409748678117, 'k2': 4.207988669606632e-05, 'D_high': 42.070539502879384, 'fire_exp': 1.1430983876313219, 'P_half': 2915.443189153754, 'pre_dampen_half': 10.129197956845726, 'gpp_af': 3.4702669886504163, 'gpp_b': 1.3289448722869181e-05, 'gpp_d': 707.2114131472224, 'ign_k': 2.1368329072358767, 'ign_c': 0.70689749506246, 'trop_agb_crit': 1.8559980846490576, 'trop_k_veg': 0.83140195149031}.
[I 2026-08-06 10:10:48,461] Trial 2 finished with values: [10.769230768204869, 10.769230768204869] and parameters: {'k1': 0.00016480446427978953, 'D_low': 125.61043700013555, 'k2': 0.0005342937261279777, 'D_high': 146.1896279370497, 'fire_exp': 4.091220574443785, 'P_half': 3.6138942712165267, 'pre_dampen_half': 0.2888838362365318, 'gpp_af': 0.06789053271698488, 'gpp_b': 0.0054502936945582505, 'gpp_d': 84.31013932082456, 'ign_k': 0.006290644294586149, 'ign_c': 11.400863701127316, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 0.5687244174086067}.
[I 2026-08-06 10:10:49,745] Trial 3 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.0026926469100861782, 'D_low': 4.809461967501573, 'k2': 1.8205657658407255e-05, 'D_high': 62451.395747430804, 'fire_exp': 9.23915031962725, 'P_half': 1712.3375973163984, 'pre_dampen_half': 0.3334792728637583, 'gpp_af': 0.0030786517836196197, 'gpp_b': 0.12746711578215045, 'gpp_d': 1.587678152692399, 'ign_k': 0.003077180271250686, 'ign_c': 9.565499215943817, 'trop_agb_crit': 1.1240768803005543, 'trop_k_veg': 6.221582596639011}.
[I 2026-08-06 10:10:50,996] Trial 4 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.00010842262717330161, 'D_low': 446.77528179739056, 'k2': 0.00017654048052495074, 'D_high': 1203.0178871154671, 'fire_exp': 3.521358805467868, 'P_half': 5.488047000766042, 'pre_dampen_half': 704.5683638454491, 'gpp_af': 7.510418138777549, 'gpp_b': 4.33504539277513, 'gpp_d': 297.94544625913585, 'ign_k': 0.24637685958997463, 'ign_c': 486.9640941520893, 'trop_agb_crit': 1.3511829476450818, 'trop_k_veg': 0.8609082809111277}.
[I 2026-08-06 10:10:52,268] Trial 5 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 1.5167330688076188e-05, 'D_low': 20.013420622879977, 'k2': 0.00035868164986275477, 'D_high': 121.72958098369969, 'fire_exp': 6.741204610702761, 'P_half': 26.7308831078167, 'pre_dampen_half': 0.2539057572102413, 'gpp_af': 0.5169879442298543, 'gpp_b': 7.007213496896404e-05, 'gpp_d': 102.56162748473065, 'ign_k': 0.0019870215385428634, 'ign_c': 886.2326508576241, 'trop_agb_crit': 13.826083091896752, 'trop_k_veg': 0.8674561439130763}.
[I 2026-08-06 10:10:53,545] Trial 6 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 1.0521761868451132e-05, 'D_low': 1827.4508859816024, 'k2': 0.00672093005015611, 'D_high': 8241.92526487646, 'fire_exp': 5.905685925060636, 'P_half': 1.9777828512462716, 'pre_dampen_half': 0.6199100007802261, 'gpp_af': 0.0037961668958008117, 'gpp_b': 1.5087613675681661, 'gpp_d': 13.076473382928533, 'ign_k': 0.021066486017042207, 'ign_c': 0.17956984225677627, 'trop_agb_crit': 2.879775265707033, 'trop_k_veg': 1.2317703342786168}.
[I 2026-08-06 10:10:54,785] Trial 7 finished with values: [10.719453901036651, 10.719453901036651] and parameters: {'k1': 0.008287522363768155, 'D_low': 355.00125258511594, 'k2': 0.03538758864779238, 'D_high': 774.2116473996249, 'fire_exp': 1.3170256885255098, 'P_half': 712.8188058401365, 'pre_dampen_half': 63.6685916079943, 'gpp_af': 0.6403036652671171, 'gpp_b': 0.42247700890263645, 'gpp_d': 2.944272359149677, 'ign_k': 0.12329098365270515, 'ign_c': 5.13055176058983, 'trop_agb_crit': 1.0903028125370984, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 10:10:56,038] Trial 8 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 1.3357240411974104e-05, 'D_low': 351.2704726270846, 'k2': 0.00018089390092767128, 'D_high': 1082.1382910613988, 'fire_exp': 8.082886378162032, 'P_half': 9.935023909063686, 'pre_dampen_half': 1.1269758643814651, 'gpp_af': 5.994537656798815, 'gpp_b': 0.00023593316458046316, 'gpp_d': 0.024260488932164474, 'ign_k': 0.014421346497969485, 'ign_c': 0.44145368764944787, 'trop_agb_crit': 23.619797107806516, 'trop_k_veg': 4.699416114458772}.
[I 2026-08-06 10:10:57,307] Trial 9 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.0034167643418329683, 'D_low': 3060.8522106722494, 'k2': 0.016394127471631596, 'D_high': 55.75453980775374, 'fire_exp': 7.8083450855424115, 'P_half': 143.67095138664226, 'pre_dampen_half': 108.94336258132203, 'gpp_af': 30.231277487962974, 'gpp_b': 0.000809134743599756, 'gpp_d': 0.03550255612313078, 'ign_k': 0.008160948743089917, 'ign_c': 5.11012065649716, 'trop_agb_crit': 16.155001304356414, 'trop_k_veg': 5.437420238162096}.
[I 2026-08-06 10:10:58,540] Trial 10 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 1.0661259689433896e-05, 'D_low': 110.40511903162249, 'k2': 0.0004673518999562748, 'D_high': 77.34482156646791, 'fire_exp': 1.317848138124919, 'P_half': 22.41097161910951, 'pre_dampen_half': 518.2609891091987, 'gpp_af': 0.04130614451133169, 'gpp_b': 0.012964140540905063, 'gpp_d': 32.741215209888836, 'ign_k': 0.02847858516856297, 'ign_c': 771.13129913311, 'trop_agb_crit': 26.402883285404346, 'trop_k_veg': 1.0049538030148353}.
[I 2026-08-06 10:10:59,817] Trial 11 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.0009749762207436118, 'D_low': 15.977662354833871, 'k2': 0.00013783578294796384, 'D_high': 14.0458423440247, 'fire_exp': 4.069718158955968, 'P_half': 102.49816559563212, 'pre_dampen_half': 0.018088133565708247, 'gpp_af': 0.024730467210999134, 'gpp_b': 2.8157579294311725, 'gpp_d': 0.15769192447197522, 'ign_k': 0.003798214508453258, 'ign_c': 9.074256288983854, 'trop_agb_crit': 28.570986468059534, 'trop_k_veg': 0.978213368435106}.
[I 2026-08-06 10:11:01,069] Trial 12 finished with values: [10.762582670234185, 10.762582670234185] and parameters: {'k1': 0.00488137519160367, 'D_low': 1112.9571947046009, 'k2': 8.923807143379776e-05, 'D_high': 8182.111518618414, 'fire_exp': 2.332293128354265, 'P_half': 338.23872019362165, 'pre_dampen_half': 14.711215379121963, 'gpp_af': 0.47739011308437823, 'gpp_b': 3.481277316673104e-05, 'gpp_d': 150.14555442537656, 'ign_k': 0.019192001101561888, 'ign_c': 0.557280750002996, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 2.573214588078609}.
[I 2026-08-06 10:11:02,322] Trial 13 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.0051316549551483235, 'D_low': 1.1650681118986133, 'k2': 0.0011178209200698721, 'D_high': 80.53471030316095, 'fire_exp': 4.4174616756610865, 'P_half': 4.982711200081132, 'pre_dampen_half': 28.489753426125606, 'gpp_af': 0.08583743499363283, 'gpp_b': 4.172342315150443, 'gpp_d': 0.048708496102003014, 'ign_k': 0.023134781612225618, 'ign_c': 0.28437674894443676, 'trop_agb_crit': 23.22119672134762, 'trop_k_veg': 5.6936642196060685}.
[I 2026-08-06 10:11:03,594] Trial 14 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.00010758866306767925, 'D_low': 436.4516946807792, 'k2': 0.018573288333114862, 'D_high': 1662.6592254031873, 'fire_exp': 3.3857164090062235, 'P_half': 9.277034327414716, 'pre_dampen_half': 0.029208808341780905, 'gpp_af': 30.625189859246767, 'gpp_b': 2.5264362435704455, 'gpp_d': 14.638860976621418, 'ign_k': 0.022704877557909234, 'ign_c': 2.4936660834465174, 'trop_agb_crit': 11.812030596598904, 'trop_k_veg': 6.014484292180484}.
[I 2026-08-06 10:11:04,847] Trial 15 finished with values: [10.769230469096817, 10.769230469096817] and parameters: {'k1': 0.035346441441965824, 'D_low': 1316.7465326936142, 'k2': 0.0036993598999597497, 'D_high': 21.705003488711135, 'fire_exp': 1.450870712623418, 'P_half': 3928.4095134792283, 'pre_dampen_half': 10.768254179081206, 'gpp_af': 0.001111693990724459, 'gpp_b': 4.062835674447076e-05, 'gpp_d': 20.773460357138827, 'ign_k': 0.001047722656409829, 'ign_c': 0.4397766894483963, 'trop_agb_crit': 6.464669746492398, 'trop_k_veg': 3.4048253345625987}.
[I 2026-08-06 10:11:06,112] Trial 16 finished with values: [10.767884448257325, 10.767884448257325] and parameters: {'k1': 0.004053638704742309, 'D_low': 7.890004262668578, 'k2': 0.007058572590901788, 'D_high': 88.9193644629625, 'fire_exp': 2.1154350616377124, 'P_half': 968.2012086882471, 'pre_dampen_half': 17.707795393478506, 'gpp_af': 17.624510039685536, 'gpp_b': 0.08824240860504107, 'gpp_d': 6.942933677610508, 'ign_k': 0.0023697311169867336, 'ign_c': 2.957080941494347, 'trop_agb_crit': 2.4645410377327237, 'trop_k_veg': 0.983473833513531}.
[I 2026-08-06 10:11:07,370] Trial 17 finished with values: [10.769111704311738, 10.769111704311738] and parameters: {'k1': 0.07799059237255677, 'D_low': 37.35862630812753, 'k2': 0.03699867920489089, 'D_high': 3346.220103048382, 'fire_exp': 6.234638880169447, 'P_half': 102.4585893986732, 'pre_dampen_half': 7.665128204660195, 'gpp_af': 0.29012721497386246, 'gpp_b': 0.0001484082099455773, 'gpp_d': 40.950628944766926, 'ign_k': 0.013276678836047658, 'ign_c': 0.12510188850164433, 'trop_agb_crit': 8.983402272488592, 'trop_k_veg': 0.8170196702261714}.
[I 2026-08-06 10:11:08,642] Trial 18 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.05778755734457457, 'D_low': 6542.056762893129, 'k2': 0.04565176372646328, 'D_high': 302.4369161272648, 'fire_exp': 1.0362310858538248, 'P_half': 5167.425813322413, 'pre_dampen_half': 1.3833139021965035, 'gpp_af': 68.11991466118579, 'gpp_b': 6.049505313715197, 'gpp_d': 184.0972398983907, 'ign_k': 0.015058980408366392, 'ign_c': 3.470490935437501, 'trop_agb_crit': 18.081400596781233, 'trop_k_veg': 1.2038770175361675}.
[I 2026-08-06 10:11:09,911] Trial 19 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 4.763991596630584e-05, 'D_low': 168.73495104568943, 'k2': 0.05554169083020911, 'D_high': 6083.019192425827, 'fire_exp': 3.7158756327298814, 'P_half': 2.4474057445796826, 'pre_dampen_half': 11.886011154695657, 'gpp_af': 89.1803660289781, 'gpp_b': 6.926344546055084e-05, 'gpp_d': 3.90524479130036, 'ign_k': 3.2321558056178983, 'ign_c': 91.84900818511522, 'trop_agb_crit': 10.704755834674414, 'trop_k_veg': 3.506268155293053}.
[I 2026-08-06 10:11:11,197] Trial 20 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.00027413507419758244, 'D_low': 14.94057723907974, 'k2': 0.017276056747028225, 'D_high': 17396.167422846986, 'fire_exp': 7.363297006759709, 'P_half': 4497.407193749843, 'pre_dampen_half': 3.6033960181641236, 'gpp_af': 0.32179661649786323, 'gpp_b': 0.6162700666853761, 'gpp_d': 17.775411110039244, 'ign_k': 0.6424916813668934, 'ign_c': 152.46518242848595, 'trop_agb_crit': 20.636964030632928, 'trop_k_veg': 1.2763116303262503}.
[I 2026-08-06 10:11:12,478] Trial 21 finished with values: [10.769230763223396, 10.769230763223396] and parameters: {'k1': 0.0003179302199939536, 'D_low': 2.3764449553865354, 'k2': 0.0020564614086027925, 'D_high': 13.924162890248676, 'fire_exp': 2.921447042060987, 'P_half': 148.10800730363493, 'pre_dampen_half': 0.27083591868016804, 'gpp_af': 0.8998420889037456, 'gpp_b': 1.524058016414757e-05, 'gpp_d': 0.015372374060846974, 'ign_k': 1.9516513783265599, 'ign_c': 2.7590690254397843, 'trop_agb_crit': 1.5405783270032232, 'trop_k_veg': 2.1272255937459805}.
[I 2026-08-06 10:11:13,766] Trial 22 finished with values: [10.706887231573779, 10.706887231573779] and parameters: {'k1': 0.012021930484915042, 'D_low': 7.299348683062307, 'k2': 0.003101429427212743, 'D_high': 21.947742689197344, 'fire_exp': 1.1263716762638152, 'P_half': 133.4807155996069, 'pre_dampen_half': 5.048653998722947, 'gpp_af': 1.5386842469144075, 'gpp_b': 0.22727308251068193, 'gpp_d': 757.2868182332339, 'ign_k': 0.11619873314872933, 'ign_c': 1.9580595319750387, 'trop_agb_crit': 14.948114979829949, 'trop_k_veg': 1.0594599158279707}.
[I 2026-08-06 10:11:15,083] Trial 23 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.0005700142105246941, 'D_low': 2.0598022365449626, 'k2': 1.2629989039319992e-05, 'D_high': 70891.41723796894, 'fire_exp': 6.854568494872217, 'P_half': 607.9905434073398, 'pre_dampen_half': 1.10857408536991, 'gpp_af': 0.007353119099448618, 'gpp_b': 8.682049468455238e-05, 'gpp_d': 0.17832592720985765, 'ign_k': 0.15736446109772145, 'ign_c': 72.17448452444773, 'trop_agb_crit': 9.444774154985085, 'trop_k_veg': 1.0865357077254767}.
[I 2026-08-06 10:11:16,364] Trial 24 finished with values: [10.768681099010777, 10.768681099010777] and parameters: {'k1': 0.06598741607403362, 'D_low': 894.5150807271528, 'k2': 0.0016497426799845453, 'D_high': 2798.2272717049286, 'fire_exp': 2.627846918579106, 'P_half': 9.793184984206247, 'pre_dampen_half': 0.6023700815747873, 'gpp_af': 6.155035361040188, 'gpp_b': 1.220003093173824e-05, 'gpp_d': 0.03805074835058821, 'ign_k': 0.0015276032303600073, 'ign_c': 0.14551749476072262, 'trop_agb_crit': 18.3492792986878, 'trop_k_veg': 3.517697529584014}.
[I 2026-08-06 10:11:17,649] Trial 25 finished with values: [10.769203046112656, 10.769203046112656] and parameters: {'k1': 0.0007883068789768041, 'D_low': 2.4622754931226587, 'k2': 0.0009256855841989632, 'D_high': 783.2259769732478, 'fire_exp': 1.4900535273878766, 'P_half': 54.37591736923918, 'pre_dampen_half': 0.9829324480069708, 'gpp_af': 1.200191344086032, 'gpp_b': 0.06464901394322495, 'gpp_d': 0.016846901973653922, 'ign_k': 0.0315101491238403, 'ign_c': 31.874227118134094, 'trop_agb_crit': 5.535964054794066, 'trop_k_veg': 5.373862339436157}.
[I 2026-08-06 10:11:18,934] Trial 26 finished with values: [-0.5272251277118982, 0.13947666103323086] and parameters: {'k1': 0.004312951023617458, 'D_low': 4.484744524732794, 'k2': 1.915468390724633e-05, 'D_high': 3712.591045287726, 'fire_exp': 1.0629462657398439, 'P_half': 220.3445560633069, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.7539992074650279, 'gpp_b': 0.0021331409710300844, 'gpp_d': 16.460426816350523, 'ign_k': 0.0680787482656459, 'ign_c': 15.221840161091626, 'trop_agb_crit': 24.584290528289387, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 10:11:20,244] Trial 27 finished with values: [10.76917122983879, 10.76917122983879] and parameters: {'k1': 0.06994589881535453, 'D_low': 4182.178526757453, 'k2': 6.069662445477729e-05, 'D_high': 18.942844905792818, 'fire_exp': 1.2611826901294014, 'P_half': 1.1827346017839087, 'pre_dampen_half': 0.029662981696401067, 'gpp_af': 2.6003623362924237, 'gpp_b': 2.6738182964551835e-05, 'gpp_d': 0.3934396739328545, 'ign_k': 2.3960796124300754, 'ign_c': 0.1239046892818203, 'trop_agb_crit': 15.961316409649486, 'trop_k_veg': 1.0923378209074766}.
[I 2026-08-06 10:11:21,531] Trial 28 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 2.9693357731296325e-05, 'D_low': 612.2780092275807, 'k2': 0.0032792262899971644, 'D_high': 32351.025657883612, 'fire_exp': 5.433392060430592, 'P_half': 1636.5290600718067, 'pre_dampen_half': 0.2571419084734534, 'gpp_af': 0.0077125451401819246, 'gpp_b': 0.3189249600851242, 'gpp_d': 108.18665579547857, 'ign_k': 9.162638829638215, 'ign_c': 4.4716799012313055, 'trop_agb_crit': 3.544180417534903, 'trop_k_veg': 4.30392173391187}.
[I 2026-08-06 10:11:22,859] Trial 29 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.00023078849815277971, 'D_low': 5284.809078673603, 'k2': 0.02714257255218683, 'D_high': 519.9673923878321, 'fire_exp': 5.634703493906651, 'P_half': 1042.7291060979032, 'pre_dampen_half': 0.03278078460674784, 'gpp_af': 32.56600861272841, 'gpp_b': 0.010752618432192773, 'gpp_d': 135.6086306413594, 'ign_k': 0.019063314120324366, 'ign_c': 382.0259936390113, 'trop_agb_crit': 3.757492064184006, 'trop_k_veg': 0.5152521789563916}.
[I 2026-08-06 10:11:24,535] Trial 30 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.041833856821460375, 'D_low': 2.31817761129035, 'k2': 0.0001893453091519151, 'D_high': 63131.75583634936, 'fire_exp': 8.924977849661843, 'P_half': 196.6760839944309, 'pre_dampen_half': 14.427333163005196, 'gpp_af': 0.1746737362654535, 'gpp_b': 0.0005744663972188569, 'gpp_d': 0.4398683628529413, 'ign_k': 0.4898620823554847, 'ign_c': 102.21111307208339, 'trop_agb_crit': 14.765842451489418, 'trop_k_veg': 4.4644194212034}.
[I 2026-08-06 10:11:25,921] Trial 31 finished with values: [10.769230763446192, 10.769230763446192] and parameters: {'k1': 2.316457903103837e-05, 'D_low': 94.99072859745384, 'k2': 1.6991629902581918e-05, 'D_high': 1578.0309954142967, 'fire_exp': 2.763952030254024, 'P_half': 3554.812765190894, 'pre_dampen_half': 0.5682966065442918, 'gpp_af': 0.0038488863031271342, 'gpp_b': 7.210246166617508e-05, 'gpp_d': 64.20268021730274, 'ign_k': 0.29707920514735997, 'ign_c': 0.2537994662905845, 'trop_agb_crit': 1.331177446539379, 'trop_k_veg': 3.49157152291552}.
[I 2026-08-06 10:11:27,273] Trial 32 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 1.9545735860656975e-05, 'D_low': 1938.3858782150498, 'k2': 0.0066829607218309986, 'D_high': 21.15412774188856, 'fire_exp': 1.2157316246544858, 'P_half': 8842.15887512662, 'pre_dampen_half': 0.7436249946022379, 'gpp_af': 0.07131990160433635, 'gpp_b': 0.7530042086543884, 'gpp_d': 544.8072608137535, 'ign_k': 8.790311296857817, 'ign_c': 103.16033434719708, 'trop_agb_crit': 3.5956799721244663, 'trop_k_veg': 0.6302529481725916}.
[I 2026-08-06 10:11:28,572] Trial 33 finished with values: [10.768922347097732, 10.768922347097732] and parameters: {'k1': 0.012840669372724958, 'D_low': 171.2446447678494, 'k2': 0.0004976087827261435, 'D_high': 42210.21267871043, 'fire_exp': 1.2918065501148304, 'P_half': 93.43302657318476, 'pre_dampen_half': 0.011396414164620812, 'gpp_af': 0.2204465010099918, 'gpp_b': 2.176805640408474e-05, 'gpp_d': 0.03927259340973166, 'ign_k': 0.0029519227433917453, 'ign_c': 39.52220881906114, 'trop_agb_crit': 12.647327018493208, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 10:11:30,214] Trial 34 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.07058138788373682, 'D_low': 31.585104499227995, 'k2': 0.00013894673469237192, 'D_high': 29812.370697208862, 'fire_exp': 1.6733848721157607, 'P_half': 7126.727573532312, 'pre_dampen_half': 0.011501973785501987, 'gpp_af': 70.695884676536, 'gpp_b': 1.815346247026201e-05, 'gpp_d': 285.57196407381804, 'ign_k': 0.12906379659404604, 'ign_c': 937.2580613581177, 'trop_agb_crit': 1.285305820648146, 'trop_k_veg': 2.3220791324604515}.
[I 2026-08-06 10:11:31,461] Trial 35 finished with values: [10.769230768838547, 10.769230768838547] and parameters: {'k1': 0.07537201787998425, 'D_low': 123.70617442380748, 'k2': 0.0032930213963426706, 'D_high': 6067.290033535001, 'fire_exp': 2.8480070810999583, 'P_half': 323.7668055684038, 'pre_dampen_half': 8.347790852520644, 'gpp_af': 32.04719717682612, 'gpp_b': 1.873606058421592e-05, 'gpp_d': 0.25398960809498144, 'ign_k': 6.333531520998706, 'ign_c': 363.9612396485066, 'trop_agb_crit': 4.710426964286611, 'trop_k_veg': 2.790513046040763}.
