=== Africa, G recipe + tropical suppression (TROP_MASK=1)  08:43:49 ===
[I 2026-08-06 08:44:01,352] A new study created in memory with name: no-name-c2211d28-9860-42b9-ac36-0424f6de959b
[I 2026-08-06 08:44:02,471] Trial 0 finished with values: [10.064836457726306, 10.064836457726306] and parameters: {'k1': 0.03635503353478365, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.165368636520435, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 660.9129108295722, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 3.5747129226002423, 'trop_k_veg': 6.9782110227926815}.
[I 2026-08-06 09:03:33,086] Trial 857 finished with values: [10.413052747720725, 10.413052747720725] and parameters: {'k1': 0.01889771394135163, 'D_low': 40.12413353131991, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 3.4670262533916887, 'P_half': 12.808863354047988, 'pre_dampen_half': 162.24318817519642, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0054502936945582505, 'gpp_d': 150.14555442537656, 'ign_k': 8.708806168038567, 'ign_c': 8.40543912931368, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:34,146] Trial 858 finished with values: [-0.6297584059710472, 0.3675594256795822] and parameters: {'k1': 0.01889771394135163, 'D_low': 12.105387404469584, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.0601964743503993, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 12.129193069150809, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:35,237] Trial 859 finished with values: [10.154614008475354, 10.154614008475354] and parameters: {'k1': 0.03635503353478365, 'D_low': 4.484744524732794, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 4.213183643253957, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 1.3119837017732534, 'gpp_b': 3.425678426646209e-05, 'gpp_d': 229.41380323183625, 'ign_k': 8.708806168038567, 'ign_c': 8.40543912931368, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 2.5879386297557976}.
[I 2026-08-06 09:03:36,311] Trial 860 finished with values: [10.280268512431796, 10.280268512431796] and parameters: {'k1': 0.03635503353478365, 'D_low': 4.484744524732794, 'k2': 0.032845299795769424, 'D_high': 1177.190025324204, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.7539992074650279, 'gpp_b': 0.34011244465350393, 'gpp_d': 431.69073113052116, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:37,417] Trial 861 finished with values: [10.263565276181211, 10.263565276181211] and parameters: {'k1': 0.00488137519160367, 'D_low': 12.105387404469584, 'k2': 0.032845299795769424, 'D_high': 8182.111518618414, 'fire_exp': 1.1430983876313219, 'P_half': 338.23872019362165, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.18069041761817034, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 0.0032423055114836233, 'ign_c': 0.557280750002996, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:38,510] Trial 862 finished with values: [-0.5781431817757545, 0.3262595819346611] and parameters: {'k1': 0.01889771394135163, 'D_low': 4.484744524732794, 'k2': 0.0007047307383115598, 'D_high': 1177.190025324204, 'fire_exp': 1.0629462657398439, 'P_half': 4.213183643253957, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 1.493264336549928, 'ign_k': 8.708806168038567, 'ign_c': 0.9580682294110432, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 1.9938441068366917}.
[I 2026-08-06 09:03:39,576] Trial 863 finished with values: [-0.6124577897181435, 0.30082616131573137] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.1488607445926913, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 5.466937478766086, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:03:40,726] Trial 864 finished with values: [10.769230769178105, 10.769230769178105] and parameters: {'k1': 0.03635503353478365, 'D_low': 12.105387404469584, 'k2': 0.03538758864779238, 'D_high': 2940.51756322311, 'fire_exp': 1.353841071397002, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 0.12329098365270515, 'ign_c': 201.4978984700884, 'trop_agb_crit': 3.5747129226002423, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:03:41,801] Trial 865 finished with values: [10.043257921568141, 10.043257921568141] and parameters: {'k1': 0.008471801418819975, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 5254.8834372681695, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.008226792720717493, 'gpp_d': 84.31013932082456, 'ign_k': 1.343112375346642, 'ign_c': 0.70689749506246, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.5443513380244235}.
[I 2026-08-06 09:03:42,926] Trial 866 finished with values: [10.610451473296163, 10.610451473296163] and parameters: {'k1': 0.01889771394135163, 'D_low': 1.9623826481168343, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 5.113811291218321, 'P_half': 338.23872019362165, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:44,002] Trial 867 finished with values: [-0.5802334904666681, 0.7433299717192734] and parameters: {'k1': 0.00488137519160367, 'D_low': 5.59983195169599, 'k2': 0.018586220273069057, 'D_high': 15351.441568398131, 'fire_exp': 1.165368636520435, 'P_half': 5.232779509048979, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 2.944272359149677, 'ign_k': 5.351470428717437, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:45,077] Trial 868 finished with values: [-0.5821703530990843, 0.49347375770019] and parameters: {'k1': 0.01889771394135163, 'D_low': 4.484744524732794, 'k2': 0.001362731161143793, 'D_high': 8182.111518618414, 'fire_exp': 1.0629462657398439, 'P_half': 338.23872019362165, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:46,152] Trial 869 finished with values: [-0.6093236165613465, 0.38679027313993464] and parameters: {'k1': 0.008471801418819975, 'D_low': 1.395216238046901, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.0362310858538248, 'P_half': 5.232779509048979, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 1.921689966904808, 'gpp_b': 0.008226792720717493, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.70689749506246, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:47,228] Trial 870 finished with values: [-0.6301848100182328, 0.40080868517464907] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 431.69073113052116, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:03:48,319] Trial 871 finished with values: [10.589002876170818, 10.589002876170818] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.004013372552381595, 'D_high': 1177.190025324204, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 0.32782478097825357, 'gpp_af': 0.020680586423631197, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 229.41380323183625, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 1.3571174947037614}.
[I 2026-08-06 09:03:49,378] Trial 872 finished with values: [10.387941596677273, 10.387941596677273] and parameters: {'k1': 2.2416664245892614e-05, 'D_low': 70.18267183720735, 'k2': 0.018586220273069057, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 4.213183643253957, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.0014188461251885575, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:50,438] Trial 873 finished with values: [-0.5910008856395411, 0.47714241293324877] and parameters: {'k1': 0.004312951023617458, 'D_low': 40.12413353131991, 'k2': 0.032845299795769424, 'D_high': 8182.111518618414, 'fire_exp': 1.165368636520435, 'P_half': 1.605843632310088, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0054502936945582505, 'gpp_d': 2.944272359149677, 'ign_k': 8.708806168038567, 'ign_c': 8.40543912931368, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:51,515] Trial 874 finished with values: [-0.6368523308471499, 0.5447384453938593] and parameters: {'k1': 0.01889771394135163, 'D_low': 4.484744524732794, 'k2': 0.005082220961627801, 'D_high': 8182.111518618414, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 5.595401979134829, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:52,907] Trial 875 finished with values: [10.080230342655602, 10.080230342655602] and parameters: {'k1': 0.004312951023617458, 'D_low': 191.61918406231337, 'k2': 0.012758211164590085, 'D_high': 1641.3793406858565, 'fire_exp': 1.0629462657398439, 'P_half': 4.213183643253957, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.0014188461251885575, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 2.5879386297557976}.
[I 2026-08-06 09:03:54,004] Trial 876 finished with values: [-0.6168914366387945, 0.2491681403826158] and parameters: {'k1': 0.01889771394135163, 'D_low': 12.105387404469584, 'k2': 0.012758211164590085, 'D_high': 1177.190025324204, 'fire_exp': 1.1430983876313219, 'P_half': 97.0660675687761, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 5.351470428717437, 'ign_c': 0.557280750002996, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:03:55,077] Trial 877 finished with values: [-0.5776750023026322, 0.3406779827132458] and parameters: {'k1': 0.01889771394135163, 'D_low': 1.9623826481168343, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 0.33699352257983195, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:03:56,154] Trial 878 finished with values: [10.313341401346415, 10.313341401346415] and parameters: {'k1': 0.008471801418819975, 'D_low': 4.484744524732794, 'k2': 0.0007047307383115598, 'D_high': 387.1917261003672, 'fire_exp': 1.165368636520435, 'P_half': 115.44738876452311, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.00515795696727661, 'gpp_b': 0.0005752434266899163, 'gpp_d': 2.944272359149677, 'ign_k': 8.708806168038567, 'ign_c': 8.40543912931368, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 1.9938441068366917}.
[I 2026-08-06 09:03:57,214] Trial 879 finished with values: [-0.6078621699058863, 0.24437803846787032] and parameters: {'k1': 0.004312951023617458, 'D_low': 12.105387404469584, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 97.0660675687761, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.004821867175721073, 'gpp_d': 229.41380323183625, 'ign_k': 5.351470428717437, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:58,312] Trial 880 finished with values: [10.08972131050851, 10.08972131050851] and parameters: {'k1': 0.002525674232217022, 'D_low': 12.105387404469584, 'k2': 0.032845299795769424, 'D_high': 15351.441568398131, 'fire_exp': 3.2785320057129117, 'P_half': 4.213183643253957, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:03:59,385] Trial 881 finished with values: [-0.6339122899108927, 0.5521222920082245] and parameters: {'k1': 0.01889771394135163, 'D_low': 4.484744524732794, 'k2': 0.005082220961627801, 'D_high': 8182.111518618414, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 395.3300852215303, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:00,446] Trial 882 finished with values: [-0.6222372439539952, 0.5274148029488994] and parameters: {'k1': 0.01889771394135163, 'D_low': 5.59983195169599, 'k2': 0.005082220961627801, 'D_high': 8182.111518618414, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:01,518] Trial 883 finished with values: [-0.6141957198990038, 0.1704030047657612] and parameters: {'k1': 0.016748279468858224, 'D_low': 5.59983195169599, 'k2': 0.005082220961627801, 'D_high': 972.4201099820957, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 431.69073113052116, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:02,582] Trial 884 finished with values: [10.447068956434787, 10.447068956434787] and parameters: {'k1': 0.01889771394135163, 'D_low': 5.59983195169599, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 481.9793830934018, 'gpp_af': 91.367149130616, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 2.944272359149677, 'ign_k': 2.545070581573529, 'ign_c': 0.70689749506246, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:03,658] Trial 885 finished with values: [-0.6172470706055613, 0.46183706574968664] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.018586220273069057, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 1.605843632310088, 'pre_dampen_half': 481.9793830934018, 'gpp_af': 0.7539992074650279, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.70689749506246, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:04,783] Trial 886 finished with values: [10.00343792923146, 10.00343792923146] and parameters: {'k1': 0.004312951023617458, 'D_low': 5.59983195169599, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.6162573555507567, 'P_half': 5.232779509048979, 'pre_dampen_half': 449.75507565287154, 'gpp_af': 0.10409127568994281, 'gpp_b': 0.0054502936945582505, 'gpp_d': 2.944272359149677, 'ign_k': 8.708806168038567, 'ign_c': 8.40543912931368, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 1.9938441068366917}.
[I 2026-08-06 09:04:05,845] Trial 887 finished with values: [-0.592011100443964, 0.6438746278050026] and parameters: {'k1': 0.004312951023617458, 'D_low': 12.105387404469584, 'k2': 0.03538758864779238, 'D_high': 8182.111518618414, 'fire_exp': 1.1430983876313219, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.18069041761817034, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 9.226223582279749, 'ign_c': 8.40543912931368, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:06,953] Trial 888 finished with values: [10.706284505691604, 10.706284505691604] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.03538758864779238, 'D_high': 1177.190025324204, 'fire_exp': 1.423480109671474, 'P_half': 4.213183643253957, 'pre_dampen_half': 0.038179654097601136, 'gpp_af': 12.224990841982798, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 0.8000487801699092, 'ign_k': 3.250104176616458, 'ign_c': 3.5828811741825057, 'trop_agb_crit': 1.7708319837489073, 'trop_k_veg': 2.5879386297557976}.
[I 2026-08-06 09:04:08,012] Trial 889 finished with values: [10.48614365854638, 10.48614365854638] and parameters: {'k1': 0.029626010885972713, 'D_low': 5.59983195169599, 'k2': 0.03538758864779238, 'D_high': 1177.190025324204, 'fire_exp': 1.1430983876313219, 'P_half': 2966.379836525573, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.0014188461251885575, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 229.41380323183625, 'ign_k': 0.12329098365270515, 'ign_c': 3.5828811741825057, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:04:09,089] Trial 890 finished with values: [-0.6137481007144749, 0.7038284060507479] and parameters: {'k1': 0.01889771394135163, 'D_low': 1.9623826481168343, 'k2': 0.032845299795769424, 'D_high': 16737.924342831117, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.0014188461251885575, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 3.5828811741825057, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:04:10,179] Trial 891 finished with values: [-0.5713179462909027, 0.5234735052851712] and parameters: {'k1': 0.004312951023617458, 'D_low': 12.105387404469584, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.471022163879199, 'P_half': 12.808863354047988, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.6596960546180327e-05, 'gpp_d': 2.944272359149677, 'ign_k': 8.103949702339497, 'ign_c': 8.40543912931368, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:11,290] Trial 892 finished with values: [-0.5982845314368432, 0.43050779194567046] and parameters: {'k1': 0.03635503353478365, 'D_low': 12.105387404469584, 'k2': 0.03538758864779238, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 8.915632969317377, 'gpp_b': 0.0005752434266899163, 'gpp_d': 229.41380323183625, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:04:12,409] Trial 893 finished with values: [-0.6141975627759584, 0.3321445980080422] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.018586220273069057, 'D_high': 2940.51756322311, 'fire_exp': 1.1430983876313219, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.8916132699546893, 'trop_agb_crit': 2.818694656863287, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:13,802] Trial 894 finished with values: [10.010143967451572, 10.010143967451572] and parameters: {'k1': 0.03635503353478365, 'D_low': 5.59983195169599, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.2048119960437906, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.18069041761817034, 'gpp_b': 1.3289448722869181e-05, 'gpp_d': 150.14555442537656, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6673124511410327}.
[I 2026-08-06 09:04:14,925] Trial 895 finished with values: [-0.610967398772264, 0.4907234008291643] and parameters: {'k1': 0.01889771394135163, 'D_low': 1.9623826481168343, 'k2': 0.018586220273069057, 'D_high': 2940.51756322311, 'fire_exp': 1.471022163879199, 'P_half': 4.213183643253957, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.6596960546180327e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:16,000] Trial 896 finished with values: [-0.5881532327788875, 0.5063407987657036] and parameters: {'k1': 0.01889771394135163, 'D_low': 12.105387404469584, 'k2': 0.018586220273069057, 'D_high': 2940.51756322311, 'fire_exp': 1.471022163879199, 'P_half': 1.605843632310088, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.6596960546180327e-05, 'gpp_d': 1.034905973774237, 'ign_k': 5.351470428717437, 'ign_c': 0.70689749506246, 'trop_agb_crit': 1.14876138417489, 'trop_k_veg': 2.520089655463604}.
[I 2026-08-06 09:04:17,107] Trial 897 finished with values: [-0.60368020775073, 0.2679300737410891] and parameters: {'k1': 0.029626010885972713, 'D_low': 5.59983195169599, 'k2': 0.03538758864779238, 'D_high': 2940.51756322311, 'fire_exp': 1.0601964743503993, 'P_half': 4.213183643253957, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.00515795696727661, 'gpp_b': 0.0005752434266899163, 'gpp_d': 8.571213555597648, 'ign_k': 0.12329098365270515, 'ign_c': 0.9580682294110432, 'trop_agb_crit': 10.965064494899984, 'trop_k_veg': 0.6743482387129308}.
[I 2026-08-06 09:04:18,721] Trial 898 finished with values: [-0.6141957198990038, 0.1704030047657612] and parameters: {'k1': 0.016748279468858224, 'D_low': 5.59983195169599, 'k2': 0.005082220961627801, 'D_high': 972.4201099820957, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 431.69073113052116, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:20,017] Trial 899 finished with values: [-0.5783686227603051, 0.3807693964650697] and parameters: {'k1': 0.03635503353478365, 'D_low': 4.484744524732794, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 502.5175192217655, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 0.33699352257983195, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:21,317] Trial 900 finished with values: [-0.5933003003979395, 0.2542147936049839] and parameters: {'k1': 0.01889771394135163, 'D_low': 70.18267183720735, 'k2': 0.032845299795769424, 'D_high': 1177.190025324204, 'fire_exp': 1.423480109671474, 'P_half': 4.213183643253957, 'pre_dampen_half': 552.4163637315892, 'gpp_af': 0.1476584299248268, 'gpp_b': 1.284284091405877e-05, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 1.4584243470991722}.
[I 2026-08-06 09:04:22,563] Trial 901 finished with values: [-0.6125897392882969, 0.2861782458482608] and parameters: {'k1': 0.01889771394135163, 'D_low': 1.9623826481168343, 'k2': 0.032845299795769424, 'D_high': 2940.51756322311, 'fire_exp': 1.0629462657398439, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212, 'trop_agb_crit': 7.500118950416987, 'trop_k_veg': 0.808936329875387}.
[I 2026-08-06 09:04:23,973] Trial 902 finished with values: [10.585221310369857, 10.585221310369857] and parameters: {'k1': 0.01889771394135163, 'D_low': 602.2882014304706, 'k2': 0.012758211164590085, 'D_high': 1177.190025324204, 'fire_exp': 1.0362310858538248, 'P_half': 5.232779509048979, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 84.31013932082456, 'ign_k': 8.708806168038567, 'ign_c': 0.557280750002996, 'trop_agb_crit': 25.382873076016292, 'trop_k_veg': 0.6673124511410327}.
