[I 2026-06-10 17:19:53,172] A new study created in memory with name: no-name-c4580f65-e80b-43b5-8c76-e5ee6f3c8c5f
[I 2026-06-10 17:20:52,544] Trial 30 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.006366144994552208, 'D_low': 1.9545735860656965, 'k2': 0.019383858782150494, 'D_high': 6682.9607218310075, 'fire_exp': 1.2060040899560858, 'P_half': 2.1844940007064118, 'pre_dampen_half': 857.4284557962634, 'gpp_af': 0.07436249946022384, 'gpp_b': 0.001674375583895437, 'gpp_d': 115.87715829876232, 'ign_k': 6.151688122361409, 'ign_c': 879.0311296857806, 'trop_agb_crit': 12.9667438075127, 'trop_k_veg': 1.4191610723668142, 'fire_amp': 1.161384931950548}.
[I 2026-06-10 17:20:54,341] Trial 31 finished with values: [10.565287768780504, 10.565287768780504] and parameters: {'k1': 0.012840669372724958, 'D_low': 171.2446447678494, 'k2': 0.0004976087827261435, 'D_high': 42210.21267871043, 'fire_exp': 1.2918065501148304, 'P_half': 93.43302657318476, 'pre_dampen_half': 0.011396414164620812, 'gpp_af': 0.2204465010099918, 'gpp_b': 2.176805640408474e-05, 'gpp_d': 0.03927259340973166, 'ign_k': 0.0029519227433917453, 'ign_c': 39.52220881906114, 'trop_agb_crit': 12.647327018493208, 'trop_k_veg': 2.520089655463604, 'fire_amp': 5.606809127618709}.
[I 2026-06-10 17:20:56,230] Trial 32 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.0003158510449922799, 'D_low': 13.894673469237208, 'k2': 0.029812370697208823, 'D_high': 78.41214856323661, 'fire_exp': 9.188032853819758, 'P_half': 1.1184534120760474, 'pre_dampen_half': 706.9588467653589, 'gpp_af': 0.0016436129702486315, 'gpp_b': 2.2225865515619923, 'gpp_d': 4.350163152436989, 'ign_k': 9.37258061358119, 'ign_c': 0.19732688444088908, 'trop_agb_crit': 6.578243352094135, 'trop_k_veg': 7.347279422728114, 'fire_amp': 2.55299075143036}.
[I 2026-06-10 17:20:58,348] Trial 33 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.0032930213963426706, 'D_low': 606.7290033535005, 'k2': 0.0006579066240690734, 'D_high': 3237.668055684036, 'fire_exp': 3.8398504643167155, 'P_half': 4023.759749324184, 'pre_dampen_half': 0.016874538403502292, 'gpp_af': 0.02539896080949815, 'gpp_b': 5.040445281577146, 'gpp_d': 282.69551568161273, 'ign_k': 0.06647020392311619, 'ign_c': 30.236421525614126, 'trop_agb_crit': 2.5687724869754125, 'trop_k_veg': 0.8423458720358215, 'fire_amp': 2.2952367745218125}.
[I 2026-06-10 17:21:00,371] Trial 34 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.00025906510073644534, 'D_low': 216.0849138979574, 'k2': 2.0461550877877853e-05, 'D_high': 78991.29442978687, 'fire_exp': 9.687478339838174, 'P_half': 620.3643835492843, 'pre_dampen_half': 4.79161407246161, 'gpp_af': 0.035288896780107666, 'gpp_b': 0.7634315752440779, 'gpp_d': 26.52502871774026, 'ign_k': 0.004471649524144921, 'ign_c': 440.25950197596967, 'trop_agb_crit': 16.405415880828006, 'trop_k_veg': 6.960542017679827, 'fire_amp': 3.6704519482929303}.
[I 2026-06-10 17:21:01,995] Trial 35 finished with values: [10.891828973793237, 10.891828973793237] and parameters: {'k1': 0.0028422402394344265, 'D_low': 47.09471197589547, 'k2': 0.053816312113049804, 'D_high': 29124.30416261908, 'fire_exp': 1.1097334326431894, 'P_half': 1.2748758606816126, 'pre_dampen_half': 0.7626351785803364, 'gpp_af': 11.291890392489357, 'gpp_b': 8.38796821093948, 'gpp_d': 0.05650468465378641, 'ign_k': 0.2379703566060643, 'ign_c': 3.3385926007093936, 'trop_agb_crit': 27.082027345327276, 'trop_k_veg': 5.163952365038207, 'fire_amp': 4.491035932123984}.
[I 2026-06-10 17:21:03,564] Trial 36 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.0007495017292334742, 'D_low': 45.63289369649655, 'k2': 0.00012405900331046135, 'D_high': 16.807456139662953, 'fire_exp': 7.323562230731984, 'P_half': 1784.8595056753172, 'pre_dampen_half': 996.7548704385249, 'gpp_af': 96.20201870331293, 'gpp_b': 0.02150751495803584, 'gpp_d': 69.97406045784113, 'ign_k': 6.0126084038369445, 'ign_c': 250.37419312288375, 'trop_agb_crit': 2.319333166217087, 'trop_k_veg': 1.7437298446064287, 'fire_amp': 1.2603917749547313}.
[I 2026-06-10 17:21:05,302] Trial 37 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.06549439112520007, 'D_low': 265.8878778692342, 'k2': 8.214312521999585e-05, 'D_high': 4861.863231847276, 'fire_exp': 4.150765902513497, 'P_half': 27.08013793478254, 'pre_dampen_half': 0.036964765973876636, 'gpp_af': 2.2796384735235136, 'gpp_b': 0.013238726356442897, 'gpp_d': 72.70963402444558, 'ign_k': 0.1204076289597327, 'ign_c': 256.2866600016351, 'trop_agb_crit': 6.534815375036722, 'trop_k_veg': 2.368135918039083, 'fire_amp': 4.810266046910081}.
[I 2026-06-10 17:21:07,235] Trial 38 finished with values: [10.892666496830497, 10.892666496830497] and parameters: {'k1': 0.0004110848435021229, 'D_low': 3.4360613844702605, 'k2': 1.303559038508507e-05, 'D_high': 10484.531351650956, 'fire_exp': 4.171666206835074, 'P_half': 655.1173063184817, 'pre_dampen_half': 0.11609694921678075, 'gpp_af': 0.004806814670008168, 'gpp_b': 1.2225538397552075e-05, 'gpp_d': 0.5661581898267355, 'ign_k': 0.22891315306837046, 'ign_c': 3.706603917411953, 'trop_agb_crit': 4.427958131171205, 'trop_k_veg': 6.133177812136482, 'fire_amp': 1.8663600389828578}.
[I 2026-06-10 17:21:08,857] Trial 39 finished with values: [10.892857142659844, 10.892857142659844] and parameters: {'k1': 0.0011375171592588656, 'D_low': 1363.3647183120063, 'k2': 0.0003856302813879373, 'D_high': 3078.554177831507, 'fire_exp': 7.283895538238777, 'P_half': 6281.776703992854, 'pre_dampen_half': 0.05437101051096082, 'gpp_af': 42.947523481442836, 'gpp_b': 0.008968044580295738, 'gpp_d': 0.19553384550454228, 'ign_k': 0.06863458703786214, 'ign_c': 832.0133621840175, 'trop_agb_crit': 5.341419125196561, 'trop_k_veg': 1.2440172074061366, 'fire_amp': 3.1108685960753526}.
[I 2026-06-10 17:21:10,446] Trial 40 finished with values: [10.886321946816437, 10.886321946816437] and parameters: {'k1': 9.132348475718357e-05, 'D_low': 2.011190979341456, 'k2': 3.277320296937061e-05, 'D_high': 32.52245757497283, 'fire_exp': 1.41873960828944, 'P_half': 3.591771421517613, 'pre_dampen_half': 16.009350908593582, 'gpp_af': 0.008117091133892173, 'gpp_b': 0.0011857788502887916, 'gpp_d': 304.7488318185732, 'ign_k': 0.07867677706257832, 'ign_c': 46.798394497739366, 'trop_agb_crit': 1.7969555911761859, 'trop_k_veg': 0.8521362768401355, 'fire_amp': 1.0759744651553196}.
[I 2026-06-10 17:21:12,199] Trial 41 finished with values: [10.869923252413702, 10.869923252413702] and parameters: {'k1': 4.739584301027366e-05, 'D_low': 13.012518385211498, 'k2': 5.105542986365652e-05, 'D_high': 22.636544662054543, 'fire_exp': 1.3201882743050743, 'P_half': 69.68111190775313, 'pre_dampen_half': 0.10756440816904224, 'gpp_af': 0.0662749342026412, 'gpp_b': 0.010483435442445016, 'gpp_d': 28.312234265202243, 'ign_k': 0.0014363112408604436, 'ign_c': 157.63098727399432, 'trop_agb_crit': 8.462233625364036, 'trop_k_veg': 0.6272168087516332, 'fire_amp': 4.783836175730692}.
[I 2026-06-10 17:21:14,230] Trial 42 finished with values: [10.891305930892967, 10.891305930892967] and parameters: {'k1': 0.048249142811802544, 'D_low': 1.7551403048208316, 'k2': 0.0001280886335404798, 'D_high': 16780.50857913099, 'fire_exp': 5.600924137982412, 'P_half': 5.4712187293420325, 'pre_dampen_half': 0.11136446029400991, 'gpp_af': 0.07118041471054574, 'gpp_b': 0.00807491410172472, 'gpp_d': 12.338826503601998, 'ign_k': 0.029898855088295265, 'ign_c': 7.081721844034206, 'trop_agb_crit': 12.708819454040446, 'trop_k_veg': 0.5535297685306277, 'fire_amp': 1.5719333351012774}.
[I 2026-06-10 17:21:16,195] Trial 43 finished with values: [10.892700126066261, 10.892700126066261] and parameters: {'k1': 0.0071350717305711155, 'D_low': 3809.1436474916286, 'k2': 0.0011135501184757278, 'D_high': 1344.1692037498817, 'fire_exp': 1.2798881300289222, 'P_half': 61.6097529474144, 'pre_dampen_half': 4.603480758878793, 'gpp_af': 0.016306190741524337, 'gpp_b': 0.0004125336560355494, 'gpp_d': 0.7698760608299932, 'ign_k': 0.0012030530850061366, 'ign_c': 1.9423015749984096, 'trop_agb_crit': 2.0527418919564324, 'trop_k_veg': 1.2396985988794134, 'fire_amp': 1.2393473789150806}.
