iso3,admin,continent,area_km2,burned_frac_pct,p_ann,t_air,gpp,gdp_pcap,pop,popdens
GRC,Greece,Europe,131765.62802508555,1.5898981006572022,591.5383961058762,12.286821514193889,0.42925538418031783,21494.947031568296,10926092.15,82.92065475466705
GHA,Ghana,Africa,235567.9328296211,55.92172759940595,1102.0755608271852,25.66098080231982,0.6587476712362935,1338.792819164926,25894206.4,109.92245883792879
DEU,Germany,Europe,364989.3417944035,0.1454649594673556,736.454695088667,9.710197777804254,0.2267561956526638,41161.09017632519,82048562.15,224.79714543614676
GEO,Georgia,Asia,68855.7846563572,1.2482808013673772,1082.2101508809292,8.585890034757997,1.2491910299205309,3218.0801448594875,3811855.45,55.35998854742651
GMB,Gambia,Africa,12028.867456240574,25.81533909356484,1039.7125858135153,27.60285304612476,0.05597558130626088,641.052712216426,1975576.85,164.23631378322912
GAB,Gabon,Africa,259564.51870697437,2.1619297902649364,1861.7965768865536,24.69656435581817,2.748684735225179,7247.275366377349,1779822.6,6.85695644715318
FRA,France,Europe,629632.0718576038,0.25855216211043114,1051.8809836886185,13.19585985602294,0.9556550011694263,37706.1699000185,64935110.7,103.13183461004759
NCL,New Caledonia,Oceania,17265.023805295314,0.2210272459782393,1371.008651682156,18.332134648053206,2.024679852509564,30727.682218902803,262523.25,15.205495976175957
FIN,Finland,Europe,327474.9411330883,0.1074148688678456,564.7185923943716,2.25469017753629,0.5224135242429739,43822.418106222576,5369947.35,16.398040507831137
FJI,Fiji,Oceania,11815.375882046636,4.2307814658549665,1303.4099987719246,11.653154190719492,1.4156156511950875,4106.309808650366,900265.95,76.19444010815995
ETH,Ethiopia,Africa,1123397.1489188953,10.558927102938258,834.4195120709772,23.61741242112067,0.7564870359756805,410.3196037686462,92668561.25,82.4895820139653
EST,Estonia,Europe,43386.879369972725,0.26840047527924316,646.3965906431398,5.884740694598112,1.0014535381214793,15859.015337905628,1337786.75,30.833901156898094
ERI,Eritrea,Africa,119256.88564323593,0.3570175300410033,261.76260776535287,27.121033350297015,0.04287080580746445,464.4134682776884,2893220.15,24.26040336702436
GNQ,Equatorial Guinea,Africa,27804.37391608789,1.0474722903520142,2163.3750047654516,21.211828418950617,2.991619276105819,10002.254799126273,1224377.5,44.03542779618436
SLV,El Salvador,North America,21017.22957534909,6.115816865898809,1650.3257960090173,25.038057465473948,0.6778364315509408,3191.680332167837,6095110.5,290.0054204645934
EGY,Egypt,Africa,1000291.2733485606,0.1457260084371132,12.475851021262748,21.6362494958788,0.004124869177938513,2228.8421386605864,91173345.85,91.14679721716398
ECU,Ecuador,South America,262584.03757695766,1.6333037656356146,2054.5177320163884,19.319764351174186,2.4886612956464185,4527.747605270807,15198816.3,57.881722134558764
DOM,Dominican Republic,North America,46778.75143489979,3.0151692315734384,1433.9278515815595,22.566370860696576,1.42934201481892,5397.221006398713,9881568.3,211.24053115765187
DJI,Djibouti,Africa,21178.071676084095,0.004058133341514237,224.15068388474006,28.489073492266648,0.005103725655876886,1607.730452352842,939596.65,44.36648739181786
GRL,Greenland,North America,2154986.4562952993,0.0006412783136612039,20.167472760179376,-0.12009708910117509,1.1967176448607686e-06,41900.38233645557,56481.9,0.026209863099139703
DNK,Denmark,Europe,46789.12846232062,0.2824299689145187,666.8590271539238,8.165597163679255,0.29491130887066075,54148.14789962971,5572441.9,119.09693732567595
CZE,Czechia,Europe,75952.53117477655,0.1861605266595123,672.15648414103,8.811597584494718,0.6581587151509397,17875.724790180535,10430474.75,137.3288630236448
CUB,Cuba,North America,112015.84902815042,7.000184788309052,1348.2230008049007,24.99741245973556,0.8834774981005588,5973.501075522472,11253273.35,100.46143869491154
HRV,Croatia,Europe,61023.471774887556,1.676250761143882,1073.744111037489,11.984489445530155,1.213767830709311,12532.239801673926,4209026.45,68.9738936114104
CIV,Ivory Coast,Africa,336865.1603473455,33.47400978875543,1289.689845289442,26.818446300955674,0.8570590581665951,1584.6152085867757,23032924.3,68.37431415065448
CRI,Costa Rica,North America,48698.64550190105,2.7011605052257592,2952.672783161671,23.939847048916796,2.816777710120867,8503.928874145264,4561454.4,93.66696656525971
