source_path,git_blob,archive_path,sha256,bytes,git_mode,artifact_kind,model_family,stage,declared_model,parameter_count,record_count,first_seen_commit,first_seen_date,last_seen_commit,last_seen_date,commit_count,history_refs,tip_refs
HPC_AFRICA_HANDOFF/reference/COUPLING_SPEC_for_Lei.md,2f6906f33bf5c55228c113e4b58d7dfc8c08878a,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/COUPLING_SPEC_for_Lei.2f6906f33bf5c55228c113e4b58d7dfc8c08878a.md,639d9f155803bb65c5ec0dfb238f76ad0c3c74886be81b57aaa763246afa7d48,8610,100644,documentation,coupled-handoff,definition,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/ED_params.defaults.cfg,5bf406d9df016edac72abe41bd7da0bfc14ca2bd,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/ED_params.defaults.5bf406d9df016edac72abe41bd7da0bfc14ca2bd.cfg,575d987bf832519f91c2d49b3ad85c752e320e943dcda1a5da33bafaa64f3596,8652,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/MLU_io.defaults.cfg,8ddc14ee34bb2d5d8fcc538a0d1a30dc2820fcf8,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/MLU_io.defaults.8ddc14ee34bb2d5d8fcc538a0d1a30dc2820fcf8.cfg,c712a9acc9f039f9f929c3d5f550bfed655537d56992cd28e48032e28b5384af,9607,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/Makefile,3dae3a8bc82d6d07fc02cae535fdb8f5cbb6238a,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/Makefile.3dae3a8bc82d6d07fc02cae535fdb8f5cbb6238a,50e1e3e3f388b73e95ca51df763a71ae150abea92429c3b0799e1a59cf91a746,2667,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/burntArea_gfed4.cfg,6570e0155f4e10681e2d73b23c84703874bc96be,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/burntArea_gfed4.6570e0155f4e10681e2d73b23c84703874bc96be.cfg,40c77779d95764e634437c28ae0773b06383dc787bfbd48c301f396f6e65f0d1,321,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/burntArea_gfed5.cfg,e5889ae8dfe2931c4b6587922227c25751c79864,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/burntArea_gfed5.e5889ae8dfe2931c4b6587922227c25751c79864.cfg,71b74ed9705dd7f59e339539ba054aedfb8f33e3a138ffeb8165c3aebe3321d7,315,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/climate_input_list_TRENDY_S3.txt,fb8149b00675d179b2e2f20f3e60aaac85e6e403,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/climate_input_list_TRENDY_S3.fb8149b00675d179b2e2f20f3e60aaac85e6e403.txt,baa06a25cd1a82f581ce68d43127e4b3072b2df79ee26bfcad73c8d0011dfc68,139456,100644,coupled-runtime-support,coupled-handoff,runtime-support,,,,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/params.coupledE_gdp.json,749a8fd7267331a5e767acbc679758a996715462,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/params.coupledE_gdp.749a8fd7267331a5e767acbc679758a996715462.json,ff92a0ccdcc1e37b360e88ae62739196aefcba7028add0bdfdb3715019f4d268,1738,100644,coupled-reference,F,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),17,13,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
HPC_AFRICA_HANDOFF/reference/params.coupledFW.json,13e75e34ce7b265ec0bdc56a49307065b077c056,model/other-models/commit-artifacts/by-path/HPC_AFRICA_HANDOFF/reference/params.coupledFW.13e75e34ce7b265ec0bdc56a49307065b077c056.json,d96c8d37f119d850a95968fc07f9ed93114cdfc2aa6439a40c0806377dd436fe,1701,100644,coupled-reference,coupled-E,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),16,13,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
configs/ED_params.defaults.cfg,0abbd4ca0360a925b4e9407b72f73e35dec8c10b,model/other-models/commit-artifacts/by-path/configs/ED_params.defaults.0abbd4ca0360a925b4e9407b72f73e35dec8c10b.cfg,4026ac3132e18d00b3082a5f22467407afc92d0efd321b0eebf7abe0a3fa0906,9448,100644,model-configuration,initial-fire-model,configuration,,,,8cedfeef5410b367f502dba55ba5407eb6715e79,2026-03-20T19:54:55-04:00,8cedfeef5410b367f502dba55ba5407eb6715e79,2026-03-20T19:54:55-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
configs/optimized_params.json,5dae6b1fe25ccbaf741dcc6a55a9ec8619ae8079,model/other-models/commit-artifacts/by-path/configs/optimized_params.5dae6b1fe25ccbaf741dcc6a55a9ec8619ae8079.json,c76e4d034e1aa47f567282a3828abe03b0fb8bca2c2cf69918c2296783533515,1888,100644,optimized-configuration,initial-fire-model,optimization-result,,,4,90aff6e46ee182772fd0c6cfacf53b6843f37b9d,2026-03-20T16:00:00-04:00,90aff6e46ee182772fd0c6cfacf53b6843f37b9d,2026-03-20T16:00:00-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
configs/optimized_params.json,993616583e5bb59fdbccdd18faf554fc2c2004fb,model/other-models/commit-artifacts/by-path/configs/optimized_params.993616583e5bb59fdbccdd18faf554fc2c2004fb.json,c8c45531fc52b4ad216a75d8492eff7718c17e738850db43397c370f75b0ff6a,3624,100644,optimized-configuration,initial-fire-model,optimization-result,,,5,8cedfeef5410b367f502dba55ba5407eb6715e79,2026-03-20T19:54:55-04:00,8cedfeef5410b367f502dba55ba5407eb6715e79,2026-03-20T19:54:55-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
data_human/coupling_inputs/gdp_gamma.nc,6b767d990b54a4697d6ba0a8723c90efda976c53,model/other-models/commit-artifacts/by-path/data_human/coupling_inputs/gdp_gamma.6b767d990b54a4697d6ba0a8723c90efda976c53.nc,a90576908599b81a7e4755c73bf34d60cc8bd8d390399f261c7ccc1b328009bd,211508,100644,human-driver-data,initial-fire-model,input-evidence,,,,2e112882374de303af52e98a3a92d9bc4749ff19,2026-07-24T03:51:41-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,31,coupled-refit-gfed5,coupled-refit-gfed5
data_human/coupling_inputs/gdp_pcap.nc,6f7a00ef79f220e738b103b92b053330496f8c4e,model/other-models/commit-artifacts/by-path/data_human/coupling_inputs/gdp_pcap.6f7a00ef79f220e738b103b92b053330496f8c4e.nc,8327e71bd2e5bae27acdef605acf4f700f72f1ab5219c675e76dea0e7fad40be,63875,100644,human-driver-data,initial-fire-model,input-evidence,,,,2e112882374de303af52e98a3a92d9bc4749ff19,2026-07-24T03:51:41-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,31,coupled-refit-gfed5,coupled-refit-gfed5
data_human/fire_vs_gdp_country.csv,1bed56e81f0d7a6c7b6f70f360055744fc4f0527,model/other-models/commit-artifacts/by-path/data_human/fire_vs_gdp_country.1bed56e81f0d7a6c7b6f70f360055744fc4f0527.csv,a2f8c4a86b8851ac57505ae80619d08d12f34086214961e302ad73d096006411,18054,100644,human-driver-data,initial-fire-model,input-evidence,,,,b5ee90dee7a06860011b8133267eec88d9a2485d,2026-07-24T01:38:02-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,39,coupled-refit-gfed5,coupled-refit-gfed5
data_human/fire_vs_gdp_partial.csv,04f345831734c6028a22dd9278bfb1dcd17fc811,model/other-models/commit-artifacts/by-path/data_human/fire_vs_gdp_partial.04f345831734c6028a22dd9278bfb1dcd17fc811.csv,eb8827f184d022def323154067b7d174304bcc595ff5d3c01a30abc09ddd6d7f,25942,100644,human-driver-data,initial-fire-model,input-evidence,,,,b5ee90dee7a06860011b8133267eec88d9a2485d,2026-07-24T01:38:02-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,39,coupled-refit-gfed5,coupled-refit-gfed5
data_human/fire_vs_landuse_country.csv,64c40ff1ef9b5d5f134598272c162ca2af4c60cd,model/other-models/commit-artifacts/by-path/data_human/fire_vs_landuse_country.64c40ff1ef9b5d5f134598272c162ca2af4c60cd.csv,a7c3eb4791dbf2865de348c3ead4032d030810c1ff650ee1d9780261d2444ec9,28493,100644,human-driver-data,initial-fire-model,input-evidence,,,,c5246f27f3d6db69bc068607284b52a72297842f,2026-07-24T03:29:11-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,35,coupled-refit-gfed5,coupled-refit-gfed5
data_human/fire_vs_pop_country.csv,dfd5d173f9c67b65eb3484359d91ce643dd3ec5b,model/other-models/commit-artifacts/by-path/data_human/fire_vs_pop_country.dfd5d173f9c67b65eb3484359d91ce643dd3ec5b.csv,fea9ad2f7611235f1b38207fcea62cb909a9e8710542ff31532505fb60450b15,26738,100644,human-driver-data,initial-fire-model,input-evidence,,,,840df154ef50dc593f0f666cf55a3274977ce210,2026-07-24T03:22:18-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,36,coupled-refit-gfed5,coupled-refit-gfed5
data_human/gdp_pcap_grid_1deg.npy,0d370d0906e012e5de81533cdb98cea1ba2c0136,model/other-models/commit-artifacts/by-path/data_human/gdp_pcap_grid_1deg.0d370d0906e012e5de81533cdb98cea1ba2c0136.npy,84ab073c42fd447bb47d616661342989bf9b2448c82cc4440e54175374251d3a,518528,100644,human-driver-data,initial-fire-model,input-evidence,,,,b5ee90dee7a06860011b8133267eec88d9a2485d,2026-07-24T01:38:02-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,39,coupled-refit-gfed5,coupled-refit-gfed5
data_human/gdp_regional_gamma.json,9c25c92c33e4e9e3b75bf25cd6820697c97d81bd,model/other-models/commit-artifacts/by-path/data_human/gdp_regional_gamma.9c25c92c33e4e9e3b75bf25cd6820697c97d81bd.json,ecd30a98d8eb2b792b67a7b25c5c41a9bd260bc080a6168d942003d5597c81a1,345,100644,human-driver-parameters,F,committed-parameter-set,,,5,53742a646122ec91630bb212e931e9d8ac35897c,2026-07-24T02:56:41-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,37,coupled-refit-gfed5,coupled-refit-gfed5
data_human/regional_cure.json,55464245d759c1d193b40e10475a3fa845dabe9c,model/other-models/commit-artifacts/by-path/data_human/regional_cure.55464245d759c1d193b40e10475a3fa845dabe9c.json,5e0871a6ea8b9861036bd0d4a75ea23f47ab2257c36c58f492b7b5c943522c62,287,100644,human-driver-parameters,curing,committed-parameter-set,,,5,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,1,coupled-refit-gfed5,coupled-refit-gfed5
models/A/formula.md,42d82cc723875751a182aac7af41f8e09079b98a,model/other-models/commit-artifacts/by-path/models/A/formula.42d82cc723875751a182aac7af41f8e09079b98a.md,58b8ce5cb8bc6f67b8657d9da774d59d312a417862856d5dbd6d4b2d7a24807a,4528,100644,documentation,A,definition,,,,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/A/formula.md,5a27469c329ffd221dee96e39bcc1c258a933ee4,model/other-models/commit-artifacts/by-path/models/A/formula.5a27469c329ffd221dee96e39bcc1c258a933ee4.md,90dae88630743cba5838af419d0d6e8e8df9964af36c1976ce6997798f91cecd,4223,100644,documentation,A,definition,,,,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/A/formula.md,c0b93063050d5c4941e18e53402f396f6244fe87,model/other-models/commit-artifacts/by-path/models/A/formula.c0b93063050d5c4941e18e53402f396f6244fe87.md,dae63571142ab593540f7cf50e4bbf644574aab23a804e60183ba7e97a9b9b79,2984,100644,documentation,A,definition,,,,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/A/formula.md,d182a7c5753c8945626585df347b8f19079ef55a,model/other-models/commit-artifacts/by-path/models/A/formula.d182a7c5753c8945626585df347b8f19079ef55a.md,e2d41af9c3c18e39fc5e45c8be8a1d9d7cc19e1287b7eb32309fe42b3149c14c,4215,100644,documentation,A,definition,,,,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/A/params.json,001b8b1ceda90624d4698c7b869089f86bfe6746,model/other-models/commit-artifacts/by-path/models/A/params.001b8b1ceda90624d4698c7b869089f86bfe6746.json,21922f39486426b32cd653f314623e8a2d2792d8eaba508dcb813a2ca7695703,1044,100644,model-parameters,A,committed-parameter-set,,19,5,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/A/params.json,40d03bd9dbc1951e22e41b98b728619da2ae659d,model/other-models/commit-artifacts/by-path/models/A/params.40d03bd9dbc1951e22e41b98b728619da2ae659d.json,ed6c9218c12af0a79c30a3d5fc677eb6111b6873bb68704dbe9d17908f468bf1,1257,100644,model-parameters,A,committed-parameter-set,Model A v8 — v7 + LAI fuel,27,6,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,3,main;coupled-refit-gfed5;modelD-paper-params,
models/B/formula.md,80c385642c0be0e6920333b64b56078b6835f612,model/other-models/commit-artifacts/by-path/models/B/formula.80c385642c0be0e6920333b64b56078b6835f612.md,73da55d270cf4d845274e6224ae26242678a92dd8959ecde6f400580da311cab,2324,100644,documentation,B,definition,,,,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/B/formula.md,91182f82454fd16a7545f9dc322872a99e317d22,model/other-models/commit-artifacts/by-path/models/B/formula.91182f82454fd16a7545f9dc322872a99e317d22.md,565cc65e81abb103a6ebcfe617c01d350d286bc80b92491804a210be3b017309,2089,100644,documentation,B,definition,,,,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/B/formula.md,dfda2b2fa05db664ba5706891ea5aa66530f90ac,model/other-models/commit-artifacts/by-path/models/B/formula.dfda2b2fa05db664ba5706891ea5aa66530f90ac.md,bb35de560897fdae6ccafac52ab23ecf80ba2946677f98b4a78ce704b7f992ef,2291,100644,documentation,B,definition,,,,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/B/formula.md,fea59be6263340a0623023556a610292bdfe6ccf,model/other-models/commit-artifacts/by-path/models/B/formula.fea59be6263340a0623023556a610292bdfe6ccf.md,c2e2cb57a738541429a5a3fd9aec36a08dac5d031b083ae8ee609d802c78af46,2283,100644,documentation,B,definition,,,,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/B/params.json,38dc0ccbf354729ef68058e64f688d4cc7cedd7a,model/other-models/commit-artifacts/by-path/models/B/params.38dc0ccbf354729ef68058e64f688d4cc7cedd7a.json,23c5a733c80273a3bd0ba579124cb0777f9e06649698a0690f73f58f1dc71050,1058,100644,model-parameters,B,committed-parameter-set,Model B (Shapley-reduced from v8),17,8,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,3,main;coupled-refit-gfed5;modelD-paper-params,
models/B/params.json,69eea90b0990192573d1c7ef6697f5adbd8ad1a3,model/other-models/commit-artifacts/by-path/models/B/params.69eea90b0990192573d1c7ef6697f5adbd8ad1a3.json,394f5dbe17f45c5ade284a7a0e85ba4e031e086a7efa59a2cdfeb9a25d93152e,833,100644,model-parameters,B,committed-parameter-set,Model B v2,13,8,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/C/formula.md,301126b28fd5601d0b414150365f09f44c0366df,model/other-models/commit-artifacts/by-path/models/C/formula.301126b28fd5601d0b414150365f09f44c0366df.md,083b2654a6f526d050858d1ca70fdc4c8a1a85cb9119f4b724f27f52fc95849b,3503,100644,documentation,C-development,definition,,,,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,48dc681b2a71453c97146151c062e83ea76cf5a6,2026-04-22T18:07:39-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/C/formula.md,4f2e1e289b50611683b8bf193c3bd1056bb59d45,model/other-models/commit-artifacts/by-path/models/C/formula.4f2e1e289b50611683b8bf193c3bd1056bb59d45.md,cbc86096bc651a23421c4a2146509aa651e46b3d05fdf5cefe29fbf69edc88a3,3262,100644,documentation,C-development,definition,,,,9d346449731a4cf73f2a0787e0439571fbaf7e2a,2026-06-01T22:14:12-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,89,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/formula.md,5d5b5b3377fde0a54965eeb2d53de98375fb31b4,model/other-models/commit-artifacts/by-path/models/C/formula.5d5b5b3377fde0a54965eeb2d53de98375fb31b4.md,808ce33f65fc55278f7aba678b1bd7050ba83f5e7aefe1ae63bd5b5833a3d7b0,3374,100644,documentation,C-development,definition,,,,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,a21d58402318ae34e2cf2b301071b15e26e21fa9,2026-04-22T00:40:52-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/C/formula.md,c3b7dee3ed74b9de165eab9f00fe51f71db21667,model/other-models/commit-artifacts/by-path/models/C/formula.c3b7dee3ed74b9de165eab9f00fe51f71db21667.md,9bf10d38b64b2714bec9716c94646a075fca460312c88c4566df36ecdc3fda2a,1534,100644,documentation,C-development,definition,,,,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,c2fba5a32953fc567d760e87e551a004820d963f,2026-04-21T15:19:24-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/C/formula.md,c49ae6af7f85d74e74978f4ff8eac90e177bf0fe,model/other-models/commit-artifacts/by-path/models/C/formula.c49ae6af7f85d74e74978f4ff8eac90e177bf0fe.md,b6ba374a0a5c2087670010d3a275762bb1e4e38be1d483e9eeaa6025f0b8f8ae,3366,100644,documentation,C-development,definition,,,,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,bffdba5716aaf702d1eeffdb40a2480f34561799,2026-04-22T00:22:18-04:00,1,main;coupled-refit-gfed5;modelD-paper-params,
models/C/formula.md,df7240fdef83a88715b7e1e73ae6f5a35ae0d4f5,model/other-models/commit-artifacts/by-path/models/C/formula.df7240fdef83a88715b7e1e73ae6f5a35ae0d4f5.md,37d41e69f5962aa5750dfc141e3a5e4af117eaa3510cc203b21cf8545704fa9a,3196,100644,documentation,C-development,definition,,,,2fe11228a207bc7947f4bd02e0ff41d53ac84985,2026-04-23T21:41:03-04:00,1bac73121385ecd545c132df49746a8a28cce44b,2026-04-28T20:44:25-04:00,3,main;coupled-refit-gfed5;modelD-paper-params,
models/C/params.G_Africa.json,460c728d5821926a837ddc58dec7a57339ff9789,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.460c728d5821926a837ddc58dec7a57339ff9789.json,96b78b946c6ba441444ff75836bcfe6b6ba7d1ce6a7032acd1f16c2a1b98a725,1554,100644,model-parameters,G,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Africa.k1.json,8b9424af95d82ba324473a86715921d9a14c9527,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.k1.8b9424af95d82ba324473a86715921d9a14c9527.json,faebb2c7a63ba6f7498d05a3ef42d1bc04b91efc4d3acc357ce4d94d0781f2a0,1670,100644,model-parameters,G,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Africa.k2.json,739816448db9104d44cd62198053ff060c966fa3,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.k2.739816448db9104d44cd62198053ff060c966fa3.json,b6862977e6e5de65eee27e089ba140991a7a49c1d5b81a0cebab23086f0d3520,1672,100644,model-parameters,G,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Africa.k3.json,4ef811fa5eef0bdd002e06867968128c447d4192,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.k3.4ef811fa5eef0bdd002e06867968128c447d4192.json,0423915a9e6a23b83ba9ad3a84be67bc39722ec56ee894e9ebba6d62e2a04855,1677,100644,model-parameters,G,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Africa.k4.json,0206e7c6b09c4e86f05453f9fd364f3b5f0f568f,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.k4.0206e7c6b09c4e86f05453f9fd364f3b5f0f568f.json,229d3597c58a3062a6119f8c24503b84f3abd6bfd1f58c41fb0dc460aabaa458,1677,100644,model-parameters,G,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Africa.k5.json,e47a0cb0ae826111f6903da30028a7f8eacf8c3d,model/other-models/commit-artifacts/by-path/models/C/params.G_Africa.k5.e47a0cb0ae826111f6903da30028a7f8eacf8c3d.json,9b66ba1be298c67f971f4e4db0862e053447e481f1002ba5658f1c4a51abaf75,1676,100644,model-parameters,G,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,17,aa3f8ff447cb109eceadbcf57f9932e29071f120,2026-08-06T01:33:40-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,19,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.G_Australia.json,b31bb6402c6d0f92e0b50e54ac314cfee9b1898c,model/other-models/commit-artifacts/by-path/models/C/params.G_Australia.b31bb6402c6d0f92e0b50e54ac314cfee9b1898c.json,e46b1f5c5918b7903867eae4a0c62d79a702685594bbf9bc77e6afebdebf0d4b,1558,100644,model-parameters,G,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,d2403d4477076187d97b4870a580e8764041710a,2026-08-06T03:30:34-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,13,coupled-refit-gfed5,coupled-refit-gfed5
